Siena - Sloan Seymour,-15.990534144692365
Savannah State - Zaquavian Smith,-15.98915989159892
Campbell - Cory Gensler,-15.880893300248141
Kent State - C.J. Williamson,-15.878254492115879
Colgate - Will Rayman,-15.815295815295812
Pepperdine - Colbey Ross,-15.697418721878282
South Carolina - Keyshawn Bryant,-15.645161290322578
Nevada - Jordan Caroline,-15.619136960600374
UTEP - Efe Odigie,-15.604395604395608
Gardner-Webb - Nate Johnson,-15.565565565565564
Oregon - Payton Pritchard,-15.476190476190471
California Baptist - Milan Acquaah,-15.429276940610363
Kansas - Devon Dotson,-15.419354838709678
Loyola Marymount - Joe Quintana,-15.305539691604796
Arkansas-Pine Bluff - Martaveous McKnight,-15.298452468680917
Morehead State - Jordan Walker,-15.275966970882221
Nebraska - Thomas Allen,-15.26204050475895
Arizona State - Remy Martin,-15.254912834020729
Colorado State - J.D. Paige,-15.207373271889395
Albany - Ahmad Clark,-15.194983021141422
Oregon State - Tres Tinkle,-15.14271891630382
Bradley - Darrell Brown,-15.09839750327453
Presbyterian - Francois Lewis,-15.098351940457206
Georgia State - Malik Benlevi,-15.024038461538463
Idaho State - Balint Mocsan,-14.963235294117645
Baylor - Jared Butler,-14.932126696832581
American - Sam Iorio,-14.866712235133287
Oregon State - Stephen Thompson Jr.,-14.803030303030297
Old Dominion - Ahmad Caver,-14.789901583226355
UTSA - Giovanni De Nicolao,-14.758663366336632
Portland State - Michael Nuga,-14.726042740020606
Utah State - Brock Miller,-14.622153209109722
Wake Forest - Chaundee Brown,-14.333333333333332
Austin Peay - Chris Porter-Bunton,-14.29268292682927
UC Santa Barbara - ArMond Davis,-14.26573426573427
Pennsylvania - AJ Brodeur,-14.22222222222222
Central Michigan - Dallas Morgan,-14.182048550119509
Colorado - McKinley Wright IV,-13.918517223290785
Baylor - King McClure,-13.906996957844408
Florida Atlantic - Xavian Stapleton,-13.848739495798323
Lamar - Nick Garth,-13.8095261451533
Central Arkansas - DeAndre Jones,-13.80952380952381
Youngstown State - Devin Morgan,-13.774675972083745
South Alabama - Kory Holden,-13.726415094339622
LSU - Tremont Waters,-13.687973086627414
Dayton - Jalen Crutcher,-13.674469243331515
SMU - Jahmal McMurray,-13.673577884104205
North Carolina - Coby White,-13.630604740273789
Weber State - Cody John,-13.629000021038904
Texas - Matt Coleman III,-13.560186534538037
St. Johns - Justin Simon,-13.529411764705884
Longwood - Shabooty Phillips,-13.510003510003514
Washington - David Crisp,-13.400972310293806
Bucknell - Avi Toomer,-13.317757009345794
Charleston Southern - Christian Keeling,-13.290689410092394
Colorado - Lucas Siewert,-13.28125
Kansas State - Dean Wade,-13.269283059911174
California - Paris Austin,-13.241167434715823
Northern Iowa - Wyatt Lohaus,-13.210702341137132
Notre Dame - D.J. Harvey,-13.208462732919259
Lafayette - Alex Petrie,-13.205609194408108
Wofford - Nathan Hoover,-13.174294060370013
Eastern Illinois - Mack Smith,-13.155363155363153
UNLV - Noah Robotham,-13.154538634658664
Boston University - Tyler Scanlon,-13.133971291866025
Ole Miss - Breein Tyree,-13.097643097643097
South Dakota State - David Jenkins,-13.076339737108189
Saint Marys - Tanner Krebs,-12.928227562373905
Auburn - Bryce Brown,-12.892006478857908
UL Monroe - Michael Ertel,-12.882796216129556
Valparaiso - Bakari Evelyn,-12.872584343268914
Utah State - Sam Merrill,-12.86770201518378
Missouri State - Keandre Cook,-12.795154907946966
Tulane - Caleb Daniels,-12.768361581920907
UCLA - Jaylen Hands,-12.750709771957135
Santa Clara - Tahj Eaddy,-12.72206638616175
UConn - Alterique Gilbert,-12.695434646654158
Boston College - Nik Popovic,-12.683438155136267
Kansas State - Xavier Sneed,-12.67806267806268
Louisiana Tech - RaShawn Langston,-12.638274336283184
SIU-Edwardsville - Cameron Williams,-12.614678899082572
Sacramento State - Marcus Graves,-12.610609888127025
Appalachian State - Ronshad Shabazz,-12.594874352300096
Northeastern - Vasa Pusica,-12.579516539440199
CSU Fullerton - Khalil Ahmad,-12.557040417209908
Lehigh - Pat Andree,-12.543363499245853
Elon - Nathan Priddy,-12.517780938833567
Cincinnati - Keith Williams,-12.455242966751918
St. Bonaventure - Courtney Stockard,-12.444302313186228
Yale - Alex Copeland,-12.368810051736878
Gardner-Webb - Jose Perez,-12.29024943310658
New Mexico State - AJ Harris,-12.268433321064903
Notre Dame - TJ Gibbs,-12.18116017677559
Temple - Quinton Rose,-12.12601011483411
Charleston Southern - Travis McConico,-12.121212121212116
Grand Canyon - Carlos Johnson,-12.02059202059202
Saint Louis - Tramaine Isabell Jr.,-12.008281573498962
Providence - Alpha Diallo,-11.992704058367535
VMI - Bubba Parham,-11.988318365221916
Eastern Kentucky - Jomaru Brown,-11.978234943351225
Illinois - Ayo Dosunmu,-11.956754442303573
Missouri State - Jarred Dixon,-11.944798301486195
Charleston Southern - Dontrell Shuler,-11.916010498687662
SIU-Edwardsville - David McFarland,-11.904761904761907
Chicago State - Rob Shaw,-11.888111888111885
New Mexico - Vance Jackson,-11.846995663844723
Lipscomb - Garrison Mathews,-11.842105263157887
Wisconsin - DMitrik Trice,-11.837818538849465
Fairfield - Neftali Alvarez,-11.824324324324326
Radford - Caleb Tanner,-11.820996341120182
UTEP - Paul Thomas,-11.538461538461537
Portland - JoJo Walker,-11.538461538461537
Michigan State - Matt McQuaid,-11.464124111182933
San Diego - Tyler Williams,-11.423149905123331
Florida International - Willy Nunez Jr.,-11.414323086984957
Oregon State - Ethan Thompson,-11.411483253588518
Notre Dame - John Mooney,-11.377622377622377
Northern Iowa - AJ Green,-11.36579275905119
Butler - Kamar Baldwin,-11.305019305019304
Ohio State - Duane Washington Jr.,-11.255060728744942
Florida Atlantic - Anthony Adger,-11.240753450774038
Hampton - Jermaine Marrow,-11.235684147076554
Nevada - Jazz Johnson,-11.172067268252666
Duke - RJ Barrett,-11.148648648648653
Rice - Trey Murphy III,-11.082251082251076
Washington - Dominic Green,-11.025641025641026
Radford - Ed Polite Jr.,-10.923076923076923
Arizona - Ryan Luther,-10.878112712975103
Creighton - Ty-Shon Alexander,-10.81846103518465
UMass - Luwane Pipkins,-10.816958362292281
Alabama - John Petty,-10.72640550473063
Navy - Cam Davis,-10.694769711163154
Eastern Illinois - Ben Harvey,-10.683760683760685
Quinnipiac - Rich Kelly,-10.637217567910639
Canisius - Malik Johnson,-10.50516647531573
Stony Brook - Miles Latimer,-10.46399070727929
Rider - Jordan Allen,-10.442546583850937
La Salle - David Beatty,-10.438222763237977
Vanderbilt - Aaron Nesmith,-10.416666666666666
Illinois - Aaron Jordan,-10.316040548598687
Illinois State - Keyshawn Evans,-10.306360306360308
USC - Jonah Mathews,-10.299059139784944
Northern Colorado - Jordan Davis,-10.2647190091866
UL Monroe - Daishon Smith,-10.218140068886338
Oakland - Jaevin Cumberland,-10.157545605306805
La Salle - Isiah Deas,-10.143112701252232
Winthrop - Nych Smith,-10.118172869226065
UTEP - Evan Gilyard,-10.1140544518028
CSU Bakersfield - Jarkel Joiner,-9.993121200017743
Southern Illinois - Kavion Pippen,-9.978070175438596
Pacific - Lafayette Dorsey,-9.978009895547002
UC Santa Barbara - JaQuori McLaughlin,-9.963674104826156
Florida - Jalen Hudson,-9.954811270600741
UL Monroe - JD Williams,-9.949712643678163
Howard - Charles Williams,-9.87418378722727
Colorado State - Adam Thistlewood,-9.855832241153346
Quinnipiac - Cameron Young,-9.835572707693313
Davidson - KiShawn Pritchett,-9.81799418331926
IUPUI - Jaylen Minnett,-9.776304888152437
UC Santa Barbara - Devearl Ramsey,-9.767206477732792
Arizona - Brandon Randolph,-9.759434500057008
Purdue Fort Wayne - Matt Holba,-9.748508372361592
Albany - Antonio Rizzuto,-9.644268774703551
Western Kentucky - Jared Savage,-9.626677448545408
Idaho - Trevon Allen,-9.557416267942587
Ohio State - C.J. Jackson,-9.53805250913925
Canisius - Jonathan Sanks,-9.49760340848571
High Point - Brandonn Kamga,-9.470899470899475
South Carolina - Tre Campbell,-9.386655615416498
NC State - Devon Daniels,-9.303030303030303
Villanova - Saddiq Bey,-9.263240179792847
Xavier - Ryan Welage,-9.259259259259261
Auburn - Chuma Okeke,-9.22384701912261
Louisville - Jordan Nwora,-9.168238252396677
Hawaii - Jack Purchase,-9.150326797385617
Savannah State - Collins Joseph,-9.145004697776388
La Salle - Traci Carter,-9.107142857142858
California - Matt Bradley,-9.072897451663593
St. Francis (BKN) - Glenn Sanabria,-9.05057675244011
Loyola (MD) - Chuck Champion,-9.035213007012533
Georgia State - Devin Mitchell,-9.015486725663713
Missouri State - Josh Webster,-8.980582524271846
Jacksonville State - Jason Burnell,-8.974358974358976
Radford - Carlik Jones,-8.937155064981306
North Florida - J.T. Escobar,-8.930581613508437
Oklahoma State - Cameron McGriff,-8.928571428571427
North Dakota - Cortez Seales,-8.879677643095418
Eastern Washington - Tyler Kidd,-8.868868868868862
Iona - Tajuan Agee,-8.807703200226563
Bucknell - Kimbal Mackenzie,-8.802506775067753
South Carolina - Chris Silva,-8.72656755009696
Holy Cross - Matt Faw,-8.604269293924466
Western Michigan - Josh Davis,-8.566193311956022
UIC - Godwin Boahen,-8.552631578947366
Canisius - Takal Molson,-8.528004503236703
UNLV - Amauri Hardy,-8.52159468438538
Weber State - Jerrick Harding,-8.510279743849003
Mississippi State - Tyson Carter,-8.504848748009847
Maine - Isaiah White,-8.483935742971887
Belmont - Kevin McClain,-8.452380952380956
Tennessee - Grant Williams,-8.446778631204872
Marshall - Jon Elmore,-8.385127635960039
Air Force - A.J. Walker,-8.365508365508367
Radford - Donald Hicks,-8.357771260997065
Delaware State - Johquin Wiley,-8.328627893845283
Troy - Alex Hicks,-8.304195804195807
Stephen F. Austin - Kevon Harris,-8.303309593632179
Indiana - Devonte Green,-8.293650793650798
Purdue - Carsen Edwards,-8.27240300022558
Siena - Evan Fisher,-8.25079030558482
Dayton - Jordan Davis,-8.245358572988714
Florida - Noah Locke,-8.204385380022838
Navy - Hasan Abdullah,-8.098591549295776
Memphis - Kareem Brewton Jr.,-7.990716180371354
UTSA - Keaton Wallace,-7.936105476673422
Georgia Southern - Quan Jackson,-7.89360789360789
East Carolina - K.J. Davis,-7.872628726287265
UConn - Christian Vital,-7.865942965451882
UT Martin - Kevin Little,-7.814992025518341
CSU Bakersfield - Justin Edler-Davis,-7.775700934579438
West Virginia - Jordan McCabe,-7.6923076923076925
Nebraska - Glynn Watson Jr.,-7.627709307267322
Charleston - Jarrell Brantley,-7.555831265508684
Jacksonville - Jace Hogan,-7.516339869281047
Purdue Fort Wayne - John Konchar,-7.508856275303644
BYU - Yoeli Childs,-7.483277591973241
Iowa - Jordan Bohannon,-7.465077788811648
Alabama A&M - Andre Kennedy,-7.461873638344224
Youngstown State - Jelani Simmons,-7.406380027739251
Santa Clara - Trey Wertz,-7.384185446598117
Pennsylvania - Devon Goodman,-7.364532019704434
The Citadel - Matt Frierson,-7.297536771220986
UTEP - Jordan Lathon,-7.247298156389065
Stetson - Marques Sumner,-7.183401839890391
Pepperdine - Kessler Edwards,-7.158342452460097
Oklahoma - Christian James,-7.13623472949389
Washington - Matisse Thybulle,-7.131465026201866
The Citadel - Kaiden Rice,-7.112375533428161
George Washington - DJ Williams,-7.101629814180427
UMass Lowell - Christian Lutete,-7.062457103637614
San José St - Brae Ivey,-7.0368334249587665
Cleveland State - Stefan Kenic,-7.0329670329670355
Tennessee Tech - Corey Tillery,-7.013685239491693
Purdue Fort Wayne - Kason Harrell,-7.008091903903402
Buffalo - Jeremy Harris,-6.961620469083152
Little Rock - Rayjon Tucker,-6.9291551293307165
UAB - Jeremiah Bell,-6.8753600921835964
Fordham - Nick Honor,-6.8327561882775445
Pepperdine - Eric Cooper Jr.,-6.811498793065619
UNC Asheville - Coty Jude,-6.6969696969696955
California - Justice Sueing,-6.68623613829093
Kansas - Quentin Grimes,-6.666666666666665
Presbyterian - Adam Flagler,-6.66666666666666
James Madison - Stuckey Mosley,-6.617799958411314
Iowa State - Marial Shayok,-6.567019078867415
Xavier - Quentin Goodin,-6.526806526806527
Tennessee State - Kamar McKnight,-6.515151515151513
Mt. St. Marys - Jalen Gibbs,-6.504065040650403
Tennessee State - Michael Littlejohn,-6.4508616674429415
Liberty - Darius McGhee,-6.41923436041083
Indiana - Romeo Langford,-6.372549019607837
North Florida - Ivan Gandia-Rosa,-6.366479049405882
CSU Northridge - Lamine Diane,-6.363731314856569
Baylor - Makai Mason,-6.319972808324842
Murray State - Shaq Buchanan,-6.277777777777782
Western Illinois - Kobe Webster,-6.251416211762284
Hartford - Travis Weatherington,-6.242496998799519
Michigan - Jordan Poole,-6.230742132980166
Purdue Fort Wayne - Marcus DeBerry,-6.182266009852222
Wagner - Romone Saunders,-6.167597765363131
UNC Greensboro - Francis Alonso,-6.165099268547541
Maryland - Aaron Wiggins,-6.118138154751419
Texas - Dylan Osetkowski,-6.0606060606060606
Wichita State - Dexter Dennis,-5.986465382613221
Elon - Steven Santa Ana,-5.984015984015983
Bowling Green - Dylan Frye,-5.928528708133968
Coppin State - Lamar Morgan,-5.927952576379392
Marquette - Sam Hauser,-5.915394279087744
UMKC - Xavier Bishop,-5.899543378995431
Jacksonville State - Marlon Hunter,-5.893597880953572
Louisiana - JaKeenan Gant,-5.892857142857139
Iowa - Luka Garza,-5.887445887445885
Wichita State - Markis McDuffie,-5.87982479980281
Eastern Washington - Jesse Hunt,-5.8697614442295265
Presbyterian - JC Younger,-5.859506923336711
Alcorn State - Maurice Howard,-5.8377896613190705
Colorado - DShawn Schwartz,-5.8314234784823
Princeton - Devin Cannady,-5.814830330959364
Southern Utah - Brandon Better,-5.798059964726626
Ohio State - Andre Wesson,-5.662805662805664
Marist - David Knudsen,-5.584955584955586
William & Mary - Justin Pierce,-5.555555555555553
Utah Valley - Jake Toolson,-5.534105534105543
LIU Brooklyn - Tyrn Flowers,-5.50075414781297
Milwaukee - Darius Roy,-5.426538431464545
Miami - Anthony Lawrence II,-5.426356589147286
Niagara - Marvin Prochet,-5.312947921643568
Temple - Nate Pierre-Louis,-5.3103448275862055
Southern Illinois - Aaron Cook,-5.2754435107376265
Penn State - Myles Dread,-5.273833671399586
UL Monroe - Travis Munnings,-5.206349206349209
VMI - Sarju Patel,-5.195681511470984
Oregon - Paul White,-5.188834154351396
St. Francis (BKN) - Chauncey Hawkins,-5.1802735184417745
UNC Asheville - Devon Baker,-5.180162727624953
Northwestern State - Ishmael Lane,-5.115830115830117
Quinnipiac - Tyrese Williams,-5.070993914807303
Coastal Carolina - Ajay Sanders,-5.070993914807303
Fresno State - Deshon Taylor,-4.986413043478262
Florida International - Brian Beard Jr.,-4.931972789115646
James Madison - Matt Lewis,-4.92063492063492
Idaho State - Brandon Boyd,-4.894894894894897
NJIT - Diandre Wilson,-4.884453781512605
UNC Wilmington - Kai Toews,-4.8076923076923075
Dartmouth - Brendan Barry,-4.781964067678351
Portland State - Holland Woods,-4.771115409413279
Northeastern - Jordan Roland,-4.7212047212047255
Middle Tennessee - Donovan Sims,-4.6520146520146515
San Diego State - Jalen McDaniels,-4.574421274564754
Notre Dame - Prentiss Hubb,-4.57236842105263
Oklahoma State - Lindy Waters III,-4.532667876588025
South Dakota State - Skyler Flatten,-4.531861053600183
UCF - B.J. Taylor,-4.5197740112994325
Texas Tech - Jarrett Culver,-4.515366430260048
Houston - Armoni Brooks,-4.462468710052031
Long Beach State - Bryan Alberts,-4.455123046620537
Iona - E.J. Crawford,-4.436363636363633
Central Connecticut - Ian Krishnan,-4.420059933016047
Idaho - Jared Rodriguez,-4.352192835621022
Idaho State - Jared Stutzman,-4.290429042904292
Northeastern - Donnell Gresham Jr.,-4.232424677187946
Miami (OH) - Nike Sibande,-4.166666666666663
Pennsylvania - Antonio Woods,-4.123199205166417
Rice - Ako Adams,-4.0927482103952695
TCU - Kouat Noi,-4.044374563242492
Bradley - Elijah Childs,-4.0239282153539335
Rutgers - Montez Mathis,-3.9751552795031038
Louisiana - Jerekius Davis,-3.9215686274509776
Iowa State - Lindell Wigginton,-3.9049235993208864
Seattle - Terrell Brown,-3.8946869070208727
Texas State - Nijal Pearson,-3.863049095607235
Fairfield - Landon Taliaferro,-3.7878787878787836
Sam Houston State - Cameron Delaney,-3.692307692307689
Idaho - Cameron Tyson,-3.677610579115364
Nicholls - Kevin Johnson,-3.6738351254480275
South Dakota - Tyler Peterson,-3.636363636363635
Virginia - Ty Jerome,-3.5916542473919457
Drexel - Alihan Demir,-3.508771929824561
UConn - Tyler Polley,-3.4501347708894903
St. Johns - Marvin Clark II,-3.3820984741230133
Long Beach State - Deishuan Booker,-3.3619105939987737
Grand Canyon - Oscar Frayer,-3.300330033003301
NC State - Torin Dorn,-3.290043290043293
SMU - Jimmy Whitt Jr.,-3.289473684210531
Saint Louis - Javon Bess,-3.2105399121673983
Wichita State - Erik Stevenson,-3.20581896551724
South Dakota - Stanley Umude,-3.2037815126050475
Central Arkansas - Hayden Koval,-3.160787906550616
Alabama A&M - Jalen Reeder,-3.1016042780748654
Baylor - Devonte Bandoo,-3.070393979484882
Saint Louis - Jordan Goodwin,-3.0575539568345302
Buffalo - Jayvon Graves,-3.048239124001184
Seton Hall - Myles Cale,-3.0364372469635637
Towson - Tobias Howard,-3.027797529475973
Seton Hall - Myles Powell,-2.9540816326530606
Samford - Robert Allen,-2.9277813923227036
Duquesne - Frankie Hughes,-2.900464919695689
Hampton - Kalin Fisher,-2.8157349896480333
Marshall - Jannson Williams,-2.801120448179273
Dartmouth - Chris Knight,-2.7917888563049837
UMBC - Joe Sherburne,-2.7182100132919773
North Carolina - Kenny Williams,-2.6702786377708954
Oakland - Xavier Hill-Mais,-2.5885580312285716
Virginia Tech - Kerry Blackshear Jr.,-2.5563909774436064
North Carolina - Luke Maye,-2.539288668320927
Montana State - Tyler Hall,-2.4947832719318495
Illinois - Trent Frazier,-2.4934324934324845
Syracuse - Elijah Hughes,-2.4683988764044873
Butler - Paul Jorgensen,-2.4009298608840943
Cincinnati - Jarron Cumberland,-2.3825605818074145
Stetson - Leo Goodman,-2.3706896551724146
Villanova - Collin Gillespie,-2.3593681290802637
Michigan - Isaiah Livers,-2.307692307692305
Washington State - Ahmed Ali,-2.226498075865857
William & Mary - Matt Milon,-2.1984551396316054
UC Irvine - Evan Leonard,-2.1617374149432385
Ohio - Ben Vander Plas,-2.102102102102105
UTSA - Jhivvan Jackson,-2.0799018942927625
Kansas State - Kamau Stokes,-2.055918299012222
UNC Greensboro - Isaiah Miller,-2.049062049062045
San José St - Noah Baumann,-2.010011551790525
Howard - RJ Cole,-1.9807692307692304
Sacramento State - Izayah Mauriohooho-Leafa,-1.9736842105263164
Miami - Chris Lykes,-1.9409886782517098
Alabama - Tevin Mack,-1.9074296385220793
Hofstra - Desure Buie,-1.9047619047619035
Mississippi State - Lamar Peters,-1.8965517241379348
St. Francis (PA) - Keith Braxton,-1.8939393939393918
Oklahoma State - Curtis Jones,-1.772441395082902
Wofford - Fletcher Magee,-1.7196982122355204
Texas Tech - Brandone Francis,-1.7073170731707332
TCU - Desmond Bane,-1.6959064327485338
UMass - Carl Pierre,-1.6908212560386495
Bryant - Byron Hawkins,-1.651350598719029
Miami - Zach Johnson,-1.5961962981830558
Albany - Cameron Healy,-1.5582283838349198
Oakland - Karmari Newman,-1.537715823430113
Memphis - Tyler Harris,-1.4896214896214899
Middle Tennessee - Antonio Green,-1.4830797183738307
Kansas State - Barry Brown Jr.,-1.4772727272727275
Virginia - DeAndre Hunter,-1.4608791435751
Saint Josephs - Lamarr Kimble,-1.3725490196078438
Duke - Tre Jones,-1.3261000602772743
Idaho State - Gary Chivichyan,-1.3227513227513201
Penn State - Josh Reaves,-1.3203214695751975
Central Arkansas - Eddy Kayouloud,-1.3201320132013195
Houston Baptist - Oliver Lynch-Daniels,-1.282051282051283
Wright State - Mark Hughes,-1.1621621621621614
Miami (OH) - Dalonte Brown,-1.0917537746806039
Portland - Josh McSwiggan,-1.0843046896177821
Louisiana - Cedric Russell,-1.034737620103476
Marshall - C.J. Burks,-1.0150524856407217
Louisiana - P.J. Hardy,-1.0038610038610063
UT Martin - Derek Hawthorne Jr.,-0.9803921568627416
San Diego - Isaiah Wright,-0.9463051568314729
South Florida - LaQuincy Rideau,-0.9259259259259245
Florida Atlantic - Michael Forrest,-0.8630952380952406
Air Force - Sid Tomes,-0.8333333333333304
Northern Colorado - Jonah Radebaugh,-0.8028335301062561
USC - Shaqquan Aaron,-0.7352941176470562
Samford - Brandon Austin,-0.6848030018761664
Northwestern - A.J. Turner,-0.6707946336429293
Princeton - Myles Stephens,-0.6695361071257788
Ohio State - Kaleb Wesson,-0.6116207951070374
George Washington - Terry Nolan Jr.,-0.6084070796460173
Nevada - Cody Martin,-0.5894308943089506
UNC Wilmington - Jay Estime,-0.5851493139628738
Kansas - Dedric Lawson,-0.538130610179083
Omaha - Mitchell Hahn,-0.5341551104262985
Cal Poly - Donovan Fields,-0.4643962848297212
Chattanooga - Jerry Johnson Jr.,-0.46176046176046315
Eastern Kentucky - Dujuanta Weaver,-0.4239279604459192
Drake - Nick McGlynn,-0.42016806722688926
Robert Morris - Matty McConnell,-0.3213161107897946
Rhode Island - Fatts Russell,-0.31592520954222825
Georgia - Nicolas Claxton,-0.27044703303695883
Miami - Dejan Vasiljevic,-0.22638563622170427
Georgia - William Jackson II,-0.15817779183802672
Ohio State - Luther Muhammad,-0.14061872237846607
Monmouth - Ray Salnave,-0.09708737864077555
Stetson - Christiaan Jones,-0.09033423667570428
Long Beach State - Edon Maxhuni,-0.07949125596184436
Columbia - Gabe Stefanini,-0.046685340802982145
Pacific - Anthony Townes,0
Pacific - Jahlil Tripp,0
Air Force - Ameka Akaya,0
Pacific - Ajare Sanni,0
Air Force - Caleb Morris,0
Pacific - Roberto Gallinat,0
Air Force - Ryan Swan,0
Air Force - Pervis Louder,0
