Indiana - Aljami Durham,"['38/112', '13/32', '4/9', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Indiana - Romeo Langford,"['66/180', '19/60', '6/17', '2/5', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Indiana - Juwan Morgan,"['30/103', '7/20', '2/4', '2/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern - A.J. Turner,"['41/114', '12/34', '5/9', '1/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern - Vic Law,"['70/196', '23/64', '12/22', '2/10', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern - Pete Nance,"['14/45', '2/10', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Indiana - Evan Fitzner,"['20/55', '4/14', '2/3', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern - Dererk Pardon,"['23/64', '7/17', '1/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Indiana - Devonte Green,"['39/108', '18/35', '2/16', '1/2', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Indiana - Justin Smith,"['18/71', '2/13', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern - Anthony Gaines,"['15/76', '1/10', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Indiana - De'Ron Davis,"['12/32', '3/7', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
UTEP - Paul Thomas,"['38/104', '8/32', '3/8', '1/2', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern State - LaTerrance Reed,"['41/134', '16/39', '4/15', '2/4', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
UTEP - Efe Odigie,"['40/104', '8/35', '3/6', '2/3', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern State - DeAndre Love,"['25/85', '9/23', '2/8', '1/1', '1/1', '1/1', '1/1', '0/1', '0/0', '0/0', '0/0']"
UTEP - Evan Gilyard,"['50/151', '14/45', '3/12', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
UTEP - Kobe Magee,"['15/56', '6/10', '2/5', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern State - Jacob Guest,"['13/62', '4/8', '3/4', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern State - Ishmael Lane,"['45/140', '10/37', '3/8', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern State - Brian White,"['15/43', '4/12', '1/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
UTEP - Nigel Hawkins,"['38/158', '9/32', '4/8', '1/3', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern State - John Norvel,"['20/64', '4/15', '1/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern State - Alex Comanita,"['4/16', '3/4', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
UTEP - Jordan Lathon,"['46/121', '12/39', '6/10', '3/4', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern State - C.J. Jones,"['23/82', '2/20', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern State - Larry Owens,"['6/22', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
UTEP - Kaosi Ezeagu,"['7/24', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern State - Brandon Hutton,"['9/39', '1/6', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
UTEP - Ountae Campbell,"['20/47', '2/11', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern State - Malik Metoyer,"['16/49', '2/12', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern State - Vonte Ott,"['19/44', '5/13', '1/2', '1/1', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Northwestern State - Dalin Williams,"['1/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Oakland - Jaevin Cumberland,"['80/201', '32/72', '8/32', '3/8', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Xavier - Paul Scruggs,"['55/142', '18/46', '2/17', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Oakland - Xavier Hill-Mais,"['63/169', '23/53', '6/21', '3/5', '3/3', '2/3', '0/1', '0/0', '0/0', '0/0', '0/0']"
Oakland - Jordan Nobles,"['12/32', '3/12', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Xavier - Quentin Goodin,"['45/143', '15/45', '3/13', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Xavier - Naji Marshall,"['69/222', '23/62', '10/22', '3/9', '1/2', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Oakland - Braden Norris,"['37/90', '13/31', '7/11', '4/5', '4/4', '2/3', '0/1', '0/0', '0/0', '0/0', '0/0']"
Xavier - Ryan Welage,"['49/108', '13/36', '3/9', '2/2', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Xavier - Keonte Kennedy,"['10/33', '1/6', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Oakland - Karmari Newman,"['47/147', '13/37', '3/11', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Xavier - Dontarius James,"['1/7', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Xavier - Kyle Castlin,"['22/66', '4/17', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Xavier - Zach Hankins,"['29/52', '7/17', '2/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Oakland - Tray Maddox Jr.,"['28/75', '5/23', '2/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Xavier - Tyrique Jones,"['19/41', '4/15', '2/3', '2/2', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Oregon - Payton Pritchard,"['64/168', '18/56', '4/14', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Oregon - Paul White,"['59/145', '21/49', '6/18', '3/5', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Houston - Armoni Brooks,"['93/239', '34/87', '14/33', '4/13', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Oregon - Kenny Wooten,"['13/35', '1/6', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Houston - Galen Robinson Jr.,"['38/94', '12/34', '1/8', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Houston - Corey Davis Jr.,"['100/265', '42/92', '18/39', '4/16', '2/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Houston - Cedrick Alley Jr.,"['37/106', '5/31', '1/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Houston - Nate Hinton,"['40/114', '12/34', '5/12', '1/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Oregon - Ehab Amin,"['19/72', '4/16', '2/4', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Oregon - Bol Bol,"['18/27', '8/17', '2/8', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Oregon - Abu Kigab,"['2/13', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Oregon - Will Richardson,"['23/68', '4/15', '1/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Oregon - Victor Bailey Jr.,"['39/117', '13/28', '6/11', '2/4', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Maryland - Jalen Smith,"['41/101', '6/33', '1/5', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Penn State - Lamar Stevens,"['96/271', '24/94', '5/22', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Maryland - Darryl Morsell,"['31/86', '5/25', '0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Penn State - Josh Reaves,"['43/134', '12/39', '2/10', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Maryland - Anthony Cowan Jr.,"['74/208', '22/66', '4/20', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Maryland - Bruno Fernando,"['28/73', '7/20', '4/6', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Penn State - Trent Buttrick,"['7/25', '1/4', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Maryland - Eric Ayala,"['43/100', '15/37', '3/11', '1/3', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Penn State - Myreon Jones,"['16/74', '4/14', '1/4', '1/1', '1/1', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0']"
Maryland - Aaron Wiggins,"['55/133', '14/46', '6/13', '1/4', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Penn State - Rasir Bolton,"['47/136', '20/43', '5/17', '1/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Penn State - Myles Dread,"['55/145', '18/51', '6/17', '0/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Murray State - Brion Sanchious,"['9/23', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Murray State - Tevin Brown,"['55/158', '17/48', '8/15', '4/7', '2/4', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0']"
Prairie View A&M - Gary Blackston,"['56/151', '18/53', '3/16', '1/2', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Prairie View A&M - Chancellor Ellis,"['33/82', '5/28', '3/5', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Murray State - Shaq Buchanan,"['53/144', '17/50', '5/15', '2/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Murray State - Anthony Smith,"['1/6', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Murray State - Ja Morant,"['55/172', '19/49', '10/15', '3/9', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Prairie View A&M - Devonte Patterson,"['40/89', '4/35', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Prairie View A&M - Gerard Andrus,"['33/107', '13/28', '6/11', '1/3', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Prairie View A&M - Taishaun Johnson,"['23/67', '5/20', '2/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Prairie View A&M - Darius Williams,"['34/111', '12/32', '4/12', '2/3', '1/1', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0']"
Murray State - Mike Davis,"['11/41', '3/8', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Murray State - Jaiveon Eaves,"['18/59', '3/8', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Prairie View A&M - Dennis Jones,"['19/71', '3/11', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Murray State - Brion Whitley,"['14/34', '4/7', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Prairie View A&M - Faite Williams,"['1/7', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Murray State - Jalen Johnson,"['2/12', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
North Carolina A&T - Terry Harris,"['28/71', '11/24', '4/10', '2/2', '2/2', '1/2', '1/1', '1/1', '0/1', '0/0', '0/0']"
Presbyterian - Romeo Crouch,"['26/61', '5/19', '2/4', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Presbyterian - Francois Lewis,"['63/162', '20/55', '5/19', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
North Carolina A&T - Quavius Copeland,"['30/88', '9/30', '3/7', '2/3', '2/2', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0']"
North Carolina A&T - Milik Gantz,"['19/49', '6/18', '3/3', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Presbyterian - Adam Flagler,"['83/200', '26/75', '10/24', '3/8', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Presbyterian - JC Younger,"['55/126', '20/47', '7/18', '2/7', '1/2', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0']"
North Carolina A&T - Amari Hamilton,"['19/54', '5/19', '1/3', '1/1', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
North Carolina A&T - Kameron Langley,"['12/40', '2/8', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
North Carolina A&T - Aaren Edmead,"['16/51', '6/14', '2/3', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Presbyterian - Kody Shubert,"['10/34', '3/7', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
North Carolina A&T - Andre Jackson,"['8/25', '4/6', '1/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Presbyterian - Chris Martin,"['13/37', '1/8', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Presbyterian - Davon Bell,"['25/80', '5/18', '2/4', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
North Carolina A&T - Ronald Jackson,"['12/25', '4/10', '3/4', '1/1', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Purdue - Matt Haarms,"['28/62', '7/20', '1/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Michigan - Jordan Poole,"['64/181', '24/59', '5/21', '0/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Purdue - Carsen Edwards,"['111/320', '31/104', '12/31', '3/11', '1/2', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0']"
Michigan - Charles Matthews,"['54/172', '13/46', '2/11', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Purdue - Ryan Cline,"['76/189', '28/73', '6/24', '1/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Michigan - Zavier Simpson,"['40/123', '14/35', '5/10', '2/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Michigan - Ignas Brazdeikis,"['53/153', '20/47', '9/18', '2/8', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Purdue - Evan Boudreaux,"['16/42', '2/8', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Michigan - Isaiah Livers,"['44/104', '12/30', '3/8', '3/3', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Purdue - Nojel Eastern,"['13/50', '2/10', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Michigan - Jon Teske,"['32/97', '7/25', '2/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Michigan - Eli Brooks,"['21/58', '1/11', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Purdue - Grady Eifert,"['26/58', '7/19', '2/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Purdue - Sasha Stefanovic,"['21/48', '6/17', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Purdue - Eric Hunter Jr.,"['9/48', '2/6', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Purdue - Aaron Wheeler,"['24/70', '4/16', '2/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Purdue - Trevion Williams,"['12/33', '6/9', '3/3', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Michigan - Luke Wilson,"['0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Quinnipiac - Jacob Rigoni,"['46/123', '13/39', '8/13', '3/7', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Quinnipiac - Travis Atson,"['23/80', '4/17', '1/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stony Brook - Jules Moor,"['19/56', '7/18', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stony Brook - Miles Latimer,"['54/149', '15/48', '4/13', '3/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stony Brook - Akwasi Yeboah,"['70/206', '23/65', '8/20', '3/7', '1/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stony Brook - Jaron Cornish,"['33/111', '10/28', '2/8', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Quinnipiac - Cameron Young,"['80/179', '32/73', '10/28', '4/10', '1/3', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0']"
Stony Brook - Elijah Olaniyi,"['27/96', '12/24', '5/11', '2/4', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stony Brook - Andrew Garcia,"['18/79', '3/14', '1/3', '1/1', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Quinnipiac - Rich Kelly,"['47/101', '14/39', '5/9', '2/4', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Quinnipiac - Tyree Pickron,"['12/55', '1/10', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Quinnipiac - Tyrese Williams,"['40/116', '10/34', '4/9', '1/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Quinnipiac - Aaron Robinson,"['18/66', '5/16', '3/4', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Quinnipiac - Abdulai Bundu,"['1/9', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Rhode Island - Fatts Russell,"['51/188', '12/45', '3/11', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Rhode Island - Christion Thompson,"['24/89', '5/19', '0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Providence - A.J. Reeves,"['36/94', '7/28', '3/7', '2/3', '1/2', '1/1', '1/1', '0/1', '0/0', '0/0', '0/0']"
Rhode Island - Cyril Langevine,"['11/37', '1/4', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Providence - Jimmy Nichols Jr.,"['10/33', '2/9', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Providence - Kalif Young,"['8/39', '1/6', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Providence - Alpha Diallo,"['55/172', '18/51', '3/18', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Rhode Island - Jermaine Harris,"['15/40', '1/8', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Providence - Makai Ashton-Langford,"['17/62', '6/14', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Providence - Isaiah Jackson,"['35/122', '8/26', '2/7', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Rhode Island - Tyrese Martin,"['28/91', '5/21', '2/5', '1/2', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Rhode Island - Jeff Dowtin,"['74/162', '28/71', '9/27', '4/8', '2/4', '2/2', '0/2', '0/0', '0/0', '0/0', '0/0']"
Rhode Island - Dana Tate,"['18/65', '4/14', '1/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Providence - Nate Watson,"['32/72', '6/19', '2/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Providence - David Duke,"['22/84', '4/19', '2/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Providence - Maliek White,"['25/93', '10/24', '3/8', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Rhode Island - Omar Silverio,"['6/27', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Robert Morris - Yannis Mendy,"['6/24', '1/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Drexel - Trevor John,"['64/163', '20/54', '9/19', '3/9', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Robert Morris - Charles Bain,"['48/125', '17/43', '2/13', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Drexel - Alihan Demir,"['42/114', '12/36', '2/9', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Drexel - Camren Wynter,"['55/140', '20/50', '7/17', '2/6', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Robert Morris - Josh Williams,"['64/192', '23/58', '7/21', '0/6', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Drexel - Tim Perry Jr.,"['3/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Robert Morris - Koby Thomas,"['7/47', '2/4', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Robert Morris - Malik Petteway,"['29/84', '8/23', '2/8', '2/2', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Drexel - Coletrane Washington,"['10/40', '3/8', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Robert Morris - Matty McConnell,"['40/133', '16/36', '2/13', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Drexel - James Butler,"['22/51', '10/18', '2/5', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Drexel - Troy Harper,"['39/138', '12/34', '3/11', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Robert Morris - Jon Williams,"['34/109', '9/27', '2/7', '1/2', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Drexel - Jarvis Doles,"['19/52', '4/11', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
CSU Northridge - Lamine Diane,"['87/265', '38/83', '5/37', '2/5', '2/2', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sacramento State - Calvin Martin,"['3/6', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sacramento State - Izayah Mauriohooho-Le'afa,"['43/152', '10/38', '5/9', '3/4', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sacramento State - Joshua Patton,"['15/48', '5/9', '0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sacramento State - Marcus Graves,"['54/163', '18/50', '3/17', '2/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
CSU Northridge - Terrell Gomez,"['86/221', '44/80', '14/41', '5/12', '1/5', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sacramento State - Bryce Fowler,"['35/106', '9/26', '2/8', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
CSU Northridge - Elijah Harkless,"['8/21', '1/6', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sacramento State - Ethan Esposito,"['17/57', '1/11', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
CSU Northridge - Darius Brown II,"['32/92', '9/29', '3/7', '1/1', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sacramento State - Osi Nwachukwu,"['18/63', '2/15', '1/2', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
CSU Northridge - Cameron Gottfried,"['27/69', '5/20', '1/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
CSU Northridge - Mahamadou Kaba-Camara,"['0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
CSU Northridge - Alex Sokol,"['2/13', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sacramento State - James Bridges,"['9/29', '0/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sacramento State - Grant Greabell,"['1/6', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sam Houston State - Kai Mitchell,"['34/79', '16/27', '5/12', '2/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Little Rock - Rayjon Tucker,"['58/134', '20/52', '7/17', '2/6', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sam Houston State - Cameron Delaney,"['57/130', '22/50', '8/20', '4/8', '3/4', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0']"
Little Rock - Ryan Pippins,"['18/42', '7/15', '3/6', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sam Houston State - Chad Bowie,"['26/67', '8/20', '3/7', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sam Houston State - Albert Almanza,"['38/97', '11/32', '1/9', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sam Houston State - Bubba Furlong,"['9/22', '1/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
