NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3919450,37,3-7,0-0,1-4,0,4,4,3,2,1,4,4,7
3919448,35,9-14,0-0,2-3,4,1,5,0,0,2,2,0,20
4279900,27,2-7,1-6,0-0,0,1,1,0,3,0,2,1,5
4279902,31,2-9,1-5,0-0,1,3,4,2,0,0,4,0,5
3136745,13,1-4,1-1,1-2,1,2,3,2,0,0,3,4,4
4398381,12,0-1,0-1,0-0,1,0,1,0,0,0,0,5,0
4398382,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4279904,1,0-2,0-2,0-0,0,0,0,0,0,0,0,0,0
4398375,19,3-7,1-4,0-0,0,1,1,0,2,0,0,1,7
4398376,22,3-11,0-4,4-4,1,2,3,2,2,0,6,2,10
4398378,1,0-1,0-1,0-0,0,0,0,0,0,0,0,1,0
4279899,1,0-0,0-0,0-0,1,0,1,0,0,0,1,0,0
3911620,20,6-9,0-2,3-3,3,5,8,2,1,1,2,2,15
4277908,17,3-5,0-0,1-2,1,6,7,0,1,1,1,2,7
3138196,19,2-4,1-3,5-5,1,4,5,1,2,0,0,0,10
3911619,22,4-11,0-5,2-2,0,4,4,3,3,1,1,0,10
4395651,20,3-7,1-5,4-4,0,3,3,4,2,1,2,1,11
4395652,19,4-7,0-2,2-2,4,2,6,3,0,0,2,2,10
4277912,4,2-3,0-0,0-0,3,1,4,0,0,0,0,0,4
4277909,17,6-8,0-0,1-1,3,1,4,1,2,1,2,4,13
4277910,3,1-1,0-0,1-2,0,2,2,1,0,0,0,0,3
4065674,3,0-3,0-0,0-0,0,0,0,0,0,0,0,0,0
4065675,10,3-5,0-1,0-1,1,1,2,1,1,0,0,1,6
4065676,17,3-5,1-2,0-2,0,2,2,8,1,0,0,1,7
4277906,7,1-2,1-2,0-0,0,2,2,2,1,2,1,0,3
4277911,3,1-1,0-0,0-0,0,0,0,1,0,1,1,0,2
4395650,16,2-3,1-1,2-2,0,3,3,1,1,0,1,2,7
4395653,3,0-0,0-0,0-0,0,0,0,1,1,0,0,0,0
