NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3917980,36,16-18,0-0,0-1,5,4,9,3,1,2,2,2,32
3130746,27,3-10,1-3,3-6,2,5,7,4,0,1,1,2,10
3917978,36,2-7,0-4,0-0,0,0,0,4,1,0,0,4,4
3917979,38,7-12,3-5,0-0,0,4,4,2,2,0,1,1,17
4278214,31,5-10,5-10,0-0,1,6,7,2,1,0,2,0,15
4066693,2,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0
4395890,10,1-2,1-2,2-2,0,4,4,0,1,0,0,0,5
4395892,2,2-2,2-2,0-0,0,1,1,0,0,0,0,0,6
4395893,2,0-0,0-0,3-4,0,1,1,0,0,0,0,1,3
3130743,12,1-1,0-0,1-2,1,0,1,2,0,0,0,0,3
4395888,2,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
4395889,2,0-0,0-0,1-2,0,0,0,1,0,0,0,0,1
3130572,31,1-1,0-0,0-0,5,6,11,0,1,1,1,2,2
4066691,38,9-19,4-11,0-0,0,5,5,1,0,0,1,0,22
4395880,36,12-23,8-15,2-2,0,2,2,5,1,0,3,4,34
3149019,38,4-12,3-7,0-0,1,2,3,0,0,0,0,1,11
3904610,17,2-4,0-1,0-0,0,1,1,0,0,0,2,1,4
4395883,9,0-0,0-0,0-0,0,2,2,0,0,0,0,3,0
3904609,17,0-1,0-0,0-0,0,0,0,2,0,0,2,1,0
4395879,14,1-3,1-3,0-0,1,1,2,0,0,0,1,5,3
