NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066327,30,0-1,0-0,0-0,0,4,4,1,0,2,3,1,0
4277871,27,9-13,1-1,0-0,2,3,5,0,0,1,2,2,19
4395633,22,2-7,0-4,0-0,0,1,1,1,2,0,0,1,4
4395631,38,4-12,3-7,2-3,0,0,0,3,0,0,1,1,13
4277869,40,6-14,2-6,6-9,2,5,7,4,2,0,2,4,20
4277868,4,0-3,0-0,0-0,2,0,2,1,1,0,1,1,0
3135059,17,3-5,0-0,0-0,1,2,3,3,1,0,1,3,6
4395632,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4277872,10,0-2,0-2,0-0,0,4,4,0,0,0,2,2,0
3130565,11,1-1,1-1,0-0,0,1,1,0,0,0,2,3,3
3904629,21,8-10,0-0,2-2,5,5,10,0,1,1,2,4,18
4065669,32,7-15,5-11,2-2,2,3,5,4,1,0,2,3,21
4277889,34,3-10,1-5,4-5,1,1,2,0,2,0,0,2,11
3130509,32,1-7,0-0,0-0,1,1,2,5,3,0,0,3,2
3904628,39,5-9,1-3,5-5,2,8,10,9,1,0,4,2,16
4079701,26,1-5,1-4,4-5,1,1,2,1,2,2,0,0,7
4280266,14,2-2,1-1,0-0,1,0,1,1,0,1,2,1,5
4395635,2,0-1,0-1,0-0,0,1,1,0,0,0,0,1,0
