NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066813,30,4-5,0-0,0-1,0,3,3,2,0,1,1,3,8
4279477,29,1-4,0-2,1-2,1,4,5,6,2,0,1,2,3
4279474,18,1-3,1-2,0-0,0,0,0,1,0,0,0,1,3
3906954,7,0-1,0-1,0-0,0,1,1,0,0,0,2,3,0
3906955,40,9-14,6-10,2-2,0,0,0,1,1,0,2,3,26
4279472,27,3-9,1-3,2-2,0,6,6,4,0,1,0,0,9
4397938,0,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
4397941,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4279473,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4279476,18,1-3,0-2,0-0,1,1,2,1,0,0,0,4,2
3906957,3,0-0,0-0,0-0,0,0,0,1,0,0,0,1,0
3906959,28,1-4,1-4,1-2,1,1,2,1,1,0,3,1,4
4066446,24,1-3,0-2,2-2,0,2,2,0,0,1,2,2,4
4278031,40,5-8,2-3,7-11,2,6,8,3,1,1,2,1,19
3136471,20,1-1,0-0,1-2,0,5,5,0,1,2,2,2,3
4065722,36,10-17,4-6,2-3,1,4,5,0,0,0,1,2,26
3934659,32,1-7,1-7,0-0,0,1,1,4,1,0,1,0,3
4278032,24,1-2,0-1,0-1,1,0,1,1,2,0,0,1,2
4278033,12,0-0,0-0,1-2,1,1,2,1,2,0,0,3,1
4395676,5,1-2,1-2,0-0,0,0,0,0,0,0,0,0,3
4395673,7,1-2,0-0,0-0,0,0,0,0,0,0,2,0,2
