NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3941313,10,0-1,0-0,0-0,1,1,2,1,1,0,1,5,0
4395896,21,2-5,0-2,0-1,0,4,4,0,0,0,2,1,4
4395897,33,2-5,1-3,0-0,2,3,5,0,2,0,1,2,5
3913240,30,3-13,1-6,1-2,0,4,4,2,5,0,2,2,8
4067724,32,4-9,1-4,3-3,0,5,5,2,0,0,0,0,12
3941316,29,4-8,1-2,1-2,3,4,7,0,0,0,3,3,10
4278224,21,4-6,0-0,1-4,2,4,6,3,0,0,1,1,9
3941310,24,2-6,1-3,0-0,0,0,0,1,0,0,2,1,5
3922029,28,2-6,0-3,2-6,2,6,8,1,0,0,2,4,6
4396578,31,3-6,2-4,1-2,1,2,3,6,0,0,0,3,9
4278238,7,1-3,1-3,0-0,0,0,0,0,0,0,0,1,3
4396576,28,1-5,0-1,2-2,1,2,3,2,1,0,3,1,4
3132469,40,3-8,3-7,4-4,1,4,5,1,0,0,4,1,13
4396579,18,4-9,1-4,2-2,2,1,3,1,0,0,1,2,11
4066730,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4066743,30,4-9,4-9,2-2,0,3,3,1,1,0,3,1,14
4278237,15,0-2,0-2,0-0,0,4,4,0,0,0,0,0,0
