NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3912282,19,1-2,0-0,0-0,2,2,4,0,0,0,1,5,2
3949203,19,3-4,0-0,0-0,2,5,7,2,0,1,1,5,6
4067770,32,2-5,0-0,4-8,2,11,13,2,1,1,3,1,8
4280137,28,10-17,1-6,3-6,0,2,2,1,2,0,3,1,24
3949207,33,10-20,1-8,4-4,0,0,0,2,3,1,2,1,25
4397417,4,0-0,0-0,0-2,0,1,1,0,0,0,0,1,0
3949202,13,1-2,1-2,2-2,0,2,2,0,0,0,0,3,5
3949209,3,1-1,0-0,0-0,1,0,1,0,0,0,0,3,2
4280138,24,0-2,0-1,0-0,1,0,1,1,0,0,0,3,0
4397415,21,3-7,1-3,0-0,0,2,2,0,0,0,0,1,7
4066482,4,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
4396614,32,3-9,0-0,16-19,6,5,11,1,1,1,4,3,22
4396620,17,3-7,0-0,0-0,2,2,4,0,1,0,0,1,6
4278248,17,3-6,2-3,2-2,0,3,3,1,0,0,0,5,10
3148927,20,3-5,0-1,2-5,1,3,4,2,0,0,3,1,8
4066449,38,7-16,1-7,0-0,0,1,1,1,1,0,2,2,15
4065741,31,7-10,0-0,4-7,4,5,9,2,2,0,3,3,18
4396618,2,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4396615,12,2-2,0-0,0-0,0,2,2,2,0,0,0,1,4
4396616,18,0-4,0-3,0-0,1,1,2,0,0,0,0,1,0
4073485,13,0-1,0-0,0-0,0,1,1,1,0,0,0,1,0
