NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3133922,12,1-2,1-1,0-0,0,1,1,2,0,0,0,5,3
4277835,38,7-13,3-7,1-2,2,3,5,0,1,0,1,3,18
3947075,36,6-9,0-0,5-5,2,9,11,5,0,1,2,2,17
3133969,37,4-11,1-1,4-5,1,5,6,2,0,0,3,1,13
3136699,33,3-12,0-4,0-0,0,2,2,4,0,0,4,2,6
3913224,3,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4395620,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4395622,13,1-3,0-2,0-0,1,3,4,0,0,0,0,2,2
4277833,27,4-8,0-2,1-2,0,2,2,0,0,0,1,1,9
3907824,15,2-3,0-0,2-2,0,2,2,0,0,0,1,1,6
3907823,32,2-7,1-3,4-4,3,5,8,5,0,0,0,1,9
4065656,27,2-5,0-1,3-4,1,4,5,3,0,0,1,3,7
4065657,17,1-6,1-4,1-2,0,2,2,1,0,0,0,0,4
4277854,20,1-3,1-1,3-4,0,2,2,1,0,0,3,5,6
4277850,10,3-6,1-3,0-0,0,2,2,0,1,0,1,0,7
4065660,25,6-10,1-2,4-4,1,4,5,0,0,1,0,2,17
3918723,27,6-10,4-5,0-1,0,1,1,4,0,0,1,1,16
4395630,20,2-4,1-2,0-0,0,1,1,0,0,0,1,1,5
4277852,7,0-1,0-1,0-0,0,0,0,0,0,0,0,1,0
