NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066777,24,2-9,2-7,0-0,1,2,3,1,1,0,3,3,6
4278389,22,0-1,0-0,0-2,1,6,7,0,0,3,1,1,0
4396689,20,2-3,1-2,2-2,1,1,2,0,0,0,0,1,7
3132057,32,4-8,2-6,3-4,0,3,3,2,1,0,2,1,13
3155750,36,5-11,0-4,2-2,1,1,2,6,0,0,2,2,12
4067127,9,1-4,0-1,0-0,0,0,0,0,1,0,0,1,2
3947237,13,0-1,0-0,0-0,1,2,3,0,0,0,2,3,0
4067124,26,4-8,2-2,2-2,0,1,1,1,0,0,0,1,12
4396688,18,1-4,1-2,0-0,0,2,2,0,0,1,1,3,3
4278475,32,5-9,0-0,2-2,4,5,9,1,2,1,2,4,12
4278471,19,2-5,0-1,0-0,2,0,2,0,0,0,0,1,4
4278473,25,2-3,2-2,0-2,0,3,3,0,2,0,1,1,6
3904635,25,2-9,0-6,1-1,1,2,3,0,1,0,0,0,5
4396779,29,3-5,0-0,2-2,0,3,3,4,1,0,3,3,8
4278474,7,1-2,0-0,0-0,2,2,4,0,0,0,0,2,2
4067215,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
4396783,15,0-5,0-4,0-0,0,3,3,2,1,1,3,2,0
4396780,21,5-9,5-8,0-0,0,0,0,3,0,0,0,0,15
4396782,5,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
4278470,21,4-10,0-4,5-6,3,3,6,1,0,0,0,1,13
