NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066446,36,5-11,5-9,0-2,1,2,3,2,0,2,1,5,15
4278031,31,5-11,0-3,0-5,0,3,3,1,2,0,1,2,10
3136471,18,2-2,0-0,0-0,2,2,4,0,2,0,0,3,4
4065722,38,7-17,4-7,11-14,1,4,5,5,0,0,3,3,29
3934659,27,4-11,3-8,0-0,1,0,1,7,1,0,3,2,11
4278032,26,3-3,0-0,2-2,2,2,4,1,0,0,1,5,8
4278033,8,0-0,0-0,0-0,0,1,1,0,0,1,0,3,0
4395676,16,3-5,2-4,0-0,0,2,2,1,0,0,1,3,8
3911620,37,2-12,0-4,5-6,5,7,12,6,1,0,1,1,9
4277908,19,4-5,0-0,0-0,1,1,2,1,0,0,1,5,8
3138196,37,4-11,2-6,6-7,3,4,7,1,0,1,1,2,16
3911619,36,2-7,0-4,4-4,3,3,6,5,1,0,1,3,8
4395651,33,9-14,6-11,10-10,0,4,4,3,2,0,4,3,34
4395652,21,2-9,0-2,7-8,4,2,6,0,1,1,1,1,11
4065675,8,1-3,1-2,2-2,0,0,0,0,0,0,0,2,5
4065676,7,1-1,0-0,0-0,0,0,0,3,0,0,0,0,2
4277906,2,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
