NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3907360,28,1-5,0-2,1-2,3,5,8,1,0,0,1,0,3
4066288,31,4-5,0-0,2-3,1,3,4,0,0,0,0,1,10
4066281,32,2-9,1-4,0-0,2,3,5,8,0,0,4,2,5
4278094,30,6-14,2-4,0-0,1,2,3,2,2,0,1,0,14
3907358,33,7-15,2-5,5-5,4,8,12,3,3,0,7,2,21
4278099,3,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4396959,13,3-5,1-2,0-0,1,2,3,1,0,0,1,3,7
4396961,10,0-1,0-0,0-0,1,1,2,0,0,0,0,0,0
4066287,20,2-7,1-5,0-0,0,3,3,3,1,0,2,1,5
3908857,32,6-12,3-8,0-0,1,6,7,1,0,0,2,0,15
4278355,28,4-7,0-0,0-0,1,4,5,0,0,1,2,1,8
4066489,32,2-6,0-1,0-0,1,6,7,2,2,2,2,2,4
4278351,33,3-6,0-2,1-2,0,5,5,2,0,0,2,0,7
4278352,39,4-10,3-6,0-0,0,0,0,7,2,0,3,3,11
3138229,25,4-12,1-3,2-6,4,1,5,1,3,1,2,3,11
4396789,2,0-1,0-1,0-0,0,0,0,1,0,0,0,1,0
4396791,9,1-4,0-2,0-0,0,0,0,0,0,0,1,2,2
