NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4396614,28,2-10,0-0,7-12,0,3,3,1,0,0,3,3,11
4396620,18,3-3,0-0,1-2,1,1,2,2,0,1,0,4,7
4278248,34,1-9,0-6,0-0,1,3,4,3,1,0,1,2,2
3148927,37,9-16,1-2,1-3,4,6,10,2,2,0,0,1,20
4066449,36,7-12,5-10,8-9,0,2,2,1,2,0,0,4,27
4065741,23,4-9,0-0,6-6,4,3,7,2,4,1,2,3,14
4396618,5,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4396615,11,0-2,0-1,2-2,0,1,1,0,0,0,1,3,2
4396616,3,0-0,0-0,2-2,0,1,1,0,0,0,0,0,2
4073485,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3947066,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3911626,32,7-11,5-7,2-2,2,5,7,2,1,1,3,3,21
3913551,15,0-2,0-0,2-2,0,5,5,0,0,4,3,5,2
4278373,31,4-10,3-6,3-4,0,4,4,5,0,0,1,3,14
4396658,37,8-13,4-6,3-4,1,1,2,1,0,0,5,3,23
3137729,21,0-4,0-3,0-0,0,2,2,2,0,1,1,2,0
4278376,17,2-6,0-4,0-0,0,1,1,4,1,0,2,4,4
4278377,2,0-0,0-0,0-0,0,1,1,0,0,1,0,0,0
4396657,36,3-7,1-2,8-8,5,7,12,2,0,1,4,0,15
4396659,9,1-2,0-0,0-0,0,2,2,0,0,1,1,4,2
