NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067325,36,10-16,2-3,4-5,6,5,11,4,0,2,1,3,26
4067326,33,7-14,3-5,2-2,3,6,9,3,1,0,4,4,19
4279226,13,0-2,0-2,0-0,0,1,1,1,0,1,0,0,0
4279227,14,0-2,0-0,1-4,1,1,2,2,0,0,1,0,1
3943610,30,1-7,0-4,2-4,0,2,2,2,0,0,4,2,4
4397606,4,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
3376554,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397599,19,1-5,1-2,0-0,0,1,1,1,0,0,1,1,3
4397601,19,3-4,1-2,1-1,1,2,3,1,0,0,3,2,8
4397602,24,4-6,1-2,0-2,0,3,3,0,2,0,1,2,9
4397603,7,0-1,0-0,0-0,0,1,1,0,0,0,1,0,0
4067390,27,3-5,0-0,3-4,1,5,6,2,1,0,1,2,9
4067360,19,6-8,0-0,1-3,1,6,7,0,3,1,2,2,13
4278490,33,7-13,2-5,1-2,3,5,8,0,0,0,1,1,17
4066491,18,2-6,1-3,0-0,0,1,1,0,0,0,1,0,5
4396807,29,3-7,1-3,0-0,0,0,0,9,2,0,0,2,7
4396806,20,6-7,3-3,2-2,2,5,7,0,1,1,1,5,17
4067358,18,3-8,3-7,0-0,0,0,0,3,2,0,0,0,9
4396800,19,0-2,0-1,1-2,0,1,1,3,1,0,1,3,1
4066233,17,2-5,2-4,0-0,0,0,0,2,1,0,0,1,6
