NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3947156,22,5-6,0-0,0-1,1,4,5,1,2,1,1,4,10
3138200,33,1-3,0-0,2-4,2,7,9,2,1,1,0,3,4
4065730,37,6-14,5-11,1-1,1,0,1,0,0,0,2,1,18
4065732,23,2-10,0-2,1-1,1,2,3,3,1,0,0,3,5
4065733,36,9-15,3-8,4-4,1,5,6,7,0,0,2,1,25
4066240,23,2-6,0-2,1-2,3,4,7,0,2,0,0,2,5
4278034,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
4395677,24,1-4,0-1,0-0,0,0,0,2,0,0,0,1,2
3923253,30,4-12,0-2,3-5,2,4,6,0,2,2,4,4,11
4278110,28,1-2,1-1,0-0,0,5,5,0,0,0,1,1,3
4396951,16,3-6,0-1,0-0,0,2,2,0,0,2,1,2,6
4396946,35,1-5,1-3,4-4,2,3,5,3,2,0,3,1,7
3149031,16,0-2,0-2,2-2,0,0,0,2,0,0,0,0,2
4396950,23,4-8,1-2,0-2,3,5,8,2,0,0,1,3,9
4038827,20,2-6,0-3,0-0,1,4,5,0,0,0,0,2,4
4066221,32,5-14,0-4,0-0,3,1,4,2,0,0,2,2,10
