NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3130572,23,1-3,0-0,0-0,1,3,4,2,0,0,0,4,2
4066691,36,7-15,4-11,5-5,1,9,10,1,1,1,2,3,23
4395880,30,5-9,3-6,0-0,0,5,5,6,2,0,5,1,13
3149019,37,10-14,10-14,0-0,0,4,4,2,1,0,0,1,30
3904610,27,1-4,1-2,4-4,0,1,1,4,2,0,4,3,7
4395883,17,0-1,0-0,3-4,0,1,1,0,1,0,0,1,3
3904609,14,0-2,0-2,0-0,0,1,1,3,0,0,1,1,0
4395881,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4395879,13,1-1,1-1,2-2,1,1,2,1,0,0,0,0,5
3941313,38,9-24,0-0,4-5,6,5,11,3,4,1,1,4,22
3941316,32,3-8,0-0,3-6,5,3,8,6,1,0,2,0,9
3913240,37,4-11,0-2,0-0,0,9,9,3,1,0,1,1,8
3941310,35,4-9,2-7,1-1,1,2,3,1,1,0,1,3,11
4278222,25,1-1,1-1,1-3,0,0,0,1,1,0,2,3,4
4278224,2,0-0,0-0,0-0,0,0,0,0,0,0,1,1,0
4395896,8,1-3,1-2,0-0,0,0,0,1,0,0,0,1,3
4395897,16,1-5,1-3,0-0,0,0,0,1,0,0,0,0,3
4067724,6,0-0,0-0,0-0,0,0,0,2,0,0,2,1,0
4278223,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
