NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4279650,31,1-1,0-0,0-1,0,3,3,2,1,0,0,3,2
4067953,6,0-0,0-0,0-0,0,0,0,1,0,0,0,2,0
4279651,33,7-14,4-10,4-6,2,6,8,1,0,0,0,3,22
3133979,24,4-10,4-7,0-0,1,1,2,3,0,0,0,5,12
3913229,15,0-3,0-1,4-6,1,3,4,0,0,1,4,2,4
4067291,29,2-7,0-3,1-2,0,7,7,1,0,0,2,3,5
3155881,22,2-4,2-4,1-2,1,1,2,1,0,0,1,3,7
4398010,5,0-0,0-0,0-0,0,1,1,1,0,0,0,0,0
4398008,5,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4398009,2,0-0,0-0,0-0,0,0,0,0,1,0,0,1,0
4279649,28,6-12,2-5,3-4,2,1,3,2,0,2,4,2,17
4065637,36,4-6,0-1,2-6,2,8,10,1,1,0,3,2,10
4277832,29,1-3,1-3,2-6,3,7,10,2,2,1,2,2,5
4065635,36,8-18,2-6,8-9,2,3,5,4,1,1,4,5,26
3135095,39,4-9,1-4,9-11,2,2,4,0,0,0,1,1,18
4395619,37,5-11,1-4,4-5,0,3,3,2,0,0,1,2,15
4395617,12,0-1,0-0,0-0,0,3,3,0,0,0,2,3,0
4277830,3,0-1,0-1,0-0,0,1,1,0,0,0,0,1,0
4277831,2,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
3943609,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4395618,4,0-1,0-1,0-0,0,0,0,0,0,0,0,1,0
