NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278018,4,0-2,0-1,0-0,0,0,0,0,0,0,0,0,0
3938916,30,2-5,0-0,0-2,2,2,4,0,1,0,4,4,4
4278012,34,5-11,4-9,0-0,0,4,4,0,0,0,1,2,14
4395669,31,10-14,3-3,7-8,3,1,4,1,2,0,3,4,30
4395670,29,2-9,1-3,0-0,0,3,3,1,1,0,3,4,5
4278017,10,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4278021,10,1-2,0-0,1-4,3,1,4,0,0,1,0,4,3
4278016,25,1-3,0-2,5-5,0,4,4,0,3,0,0,1,7
4067470,27,3-7,0-4,0-2,0,0,0,0,0,0,1,1,6
3947075,16,2-3,0-0,0-1,2,4,6,3,0,3,1,2,4
3133922,32,1-5,0-4,2-2,0,7,7,3,0,1,1,2,4
4277835,21,2-4,2-3,2-2,0,1,1,0,0,1,0,1,8
3133969,34,8-13,4-7,6-6,0,2,2,3,0,0,5,4,26
3136699,31,5-6,4-4,0-0,0,1,1,5,1,0,3,2,14
3913224,16,4-4,0-0,2-4,2,5,7,1,0,0,0,2,10
4395620,3,0-0,0-0,0-0,0,0,0,0,0,1,0,1,0
4395623,2,0-0,0-0,0-0,1,0,1,0,0,0,0,1,0
4395622,14,0-4,0-2,0-0,0,1,1,1,1,1,0,1,0
4277833,31,4-8,4-7,4-6,0,3,3,1,2,0,4,3,16
