NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3156103,11,1-2,0-0,0-0,2,0,2,0,1,1,1,2,2
4066790,37,7-14,1-2,10-12,0,6,6,3,0,0,2,1,25
4278244,26,5-12,0-3,2-2,1,4,5,0,1,0,3,1,12
4396594,27,3-4,0-1,1-1,1,1,2,4,0,0,0,2,7
3130767,38,5-11,3-7,3-4,1,2,3,1,2,1,1,2,16
4396597,11,2-3,1-1,0-0,0,1,1,0,0,1,0,0,5
4396595,9,1-3,0-1,0-0,0,2,2,0,1,0,1,0,2
3915081,29,1-2,1-2,2-2,0,1,1,3,0,0,1,2,5
4066789,12,1-2,1-1,0-0,1,3,4,1,0,0,0,2,3
3130746,35,5-13,0-2,3-3,1,3,4,4,0,0,1,4,13
3917980,37,4-9,0-1,1-1,1,8,9,3,0,1,3,4,9
3917978,39,5-11,4-9,2-2,0,3,3,5,1,2,4,3,16
3917979,37,8-12,4-6,1-1,0,5,5,3,1,0,2,3,21
4278214,33,4-6,2-2,0-0,0,2,2,0,1,0,4,4,10
4395890,8,1-1,1-1,0-0,0,0,0,0,0,0,0,2,3
4395893,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3130743,10,1-1,1-1,0-0,0,0,0,0,0,0,0,0,3
