NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3133922,34,0-3,0-2,0-0,1,3,4,1,0,0,2,1,0
4277835,18,2-5,1-4,0-0,1,4,5,1,1,1,2,4,5
3947075,35,7-11,0-0,2-2,2,7,9,1,0,1,2,3,16
3133969,28,5-17,0-3,9-9,0,4,4,0,1,0,1,2,19
3136699,38,5-11,1-5,4-4,2,3,5,2,1,0,2,0,15
3913224,5,0-0,0-0,0-0,0,3,3,0,0,0,0,1,0
4395620,15,0-4,0-4,0-0,0,0,0,2,0,0,0,1,0
4395622,3,0-0,0-0,0-0,0,0,0,0,1,0,0,1,0
4277833,24,4-4,1-1,0-0,0,4,4,1,1,0,2,4,9
3904629,21,0-2,0-0,3-4,3,4,7,2,0,0,1,3,3
4065669,37,7-13,5-10,3-3,1,2,3,2,1,1,0,2,22
4277889,37,8-17,3-5,2-3,0,4,4,2,0,0,2,2,21
3130509,33,2-9,0-5,2-3,0,1,1,3,1,0,1,4,6
3904628,36,3-11,1-4,0-0,0,8,8,0,1,2,3,3,7
4079701,30,1-2,1-1,3-4,1,1,2,0,0,1,0,2,6
4280266,6,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
