NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4404177,15,2-4,0-0,1-2,3,2,5,0,1,0,2,5,5
4404187,13,2-5,0-0,1-2,4,1,5,0,0,0,0,1,5
4404182,19,0-3,0-2,2-2,0,3,3,1,1,0,1,1,2
4404178,15,3-12,1-4,0-0,1,1,2,2,1,0,3,3,7
4404176,15,3-6,2-4,0-0,1,0,1,0,0,0,0,0,8
4404186,10,1-4,1-3,0-0,0,0,0,0,0,0,0,0,3
4404175,19,4-8,0-1,0-2,2,3,5,1,0,0,3,1,8
4404188,9,1-1,0-0,2-2,0,0,0,0,0,0,1,1,4
4404189,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4404190,5,1-3,1-2,0-0,0,0,0,0,0,0,0,0,3
4404183,4,0-1,0-0,0-0,0,0,0,2,0,0,1,1,0
4404184,4,0-1,0-0,0-0,0,0,0,2,0,0,1,0,0
4404185,12,1-5,1-5,0-0,0,0,0,1,0,0,0,3,3
4404172,11,2-4,1-2,0-3,0,1,1,0,2,0,2,2,5
4404174,15,1-4,0-0,0-0,0,0,0,1,3,0,2,1,2
4404179,21,3-6,3-6,0-0,1,5,6,2,0,0,2,0,9
4404180,4,0-2,0-1,0-0,1,3,4,1,0,0,0,0,0
4404181,5,0-2,0-1,0-0,0,0,0,0,0,0,0,1,0
4066691,22,4-7,2-3,0-0,2,3,5,1,1,4,0,2,10
3130572,20,7-8,0-0,1-2,1,3,4,0,1,1,0,1,15
4395879,17,4-7,2-3,3-4,0,3,3,0,1,1,1,1,13
4395880,25,7-12,1-3,3-4,4,1,5,4,3,0,5,0,18
3149019,17,4-8,4-7,0-0,0,4,4,0,0,0,2,0,12
4395882,14,1-3,0-2,2-2,0,1,1,1,0,1,1,2,4
4395883,11,3-3,0-0,3-4,2,3,5,0,0,2,1,2,9
4395881,8,0-1,0-1,0-0,0,0,0,1,1,0,0,0,0
4066690,12,2-4,2-2,0-0,0,6,6,0,0,1,1,0,6
4278208,13,5-8,1-1,1-2,1,5,6,0,1,0,1,1,12
3904609,24,2-5,1-3,0-1,1,1,2,9,3,0,2,2,5
3904610,17,1-3,1-1,0-0,0,3,3,5,1,0,0,2,3
