NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067595,33,8-13,4-6,0-0,0,4,4,1,0,0,2,0,20
4278890,21,0-2,0-0,0-0,2,2,4,0,0,1,0,5,0
66583,31,2-4,0-0,1-2,2,7,9,1,1,2,1,3,5
4397638,20,3-6,1-2,0-0,0,1,1,3,0,0,1,1,7
4397635,33,7-15,3-9,1-3,1,1,2,7,2,0,6,4,18
3907586,16,1-1,0-0,2-2,1,2,3,0,2,0,2,3,4
4278891,15,0-3,0-0,1-4,1,3,4,2,0,0,1,1,1
4278888,9,2-3,2-3,0-0,0,2,2,1,0,0,1,2,6
4067594,22,3-7,2-4,2-2,0,0,0,0,0,0,6,2,10
4067390,16,2-6,0-2,0-0,2,3,5,0,0,0,3,2,4
4396806,25,3-4,0-1,0-0,2,2,4,1,0,2,2,1,6
4396807,35,2-6,0-2,4-5,1,2,3,3,3,0,4,3,8
4396803,25,6-11,3-7,0-0,0,0,0,0,0,0,0,0,15
4066491,9,0-4,0-3,0-0,0,0,0,0,0,0,0,0,0
4396802,3,0-2,0-2,0-0,0,1,1,0,0,1,0,1,0
4396804,16,2-3,0-0,1-2,0,2,2,2,1,2,2,5,5
4066493,5,0-0,0-0,0-0,0,0,0,1,1,0,0,0,0
4067358,17,1-2,1-2,8-8,0,4,4,6,1,0,2,1,11
4278490,28,6-11,3-7,7-8,7,5,12,3,1,1,0,3,22
4396800,5,0-2,0-2,0-0,0,0,0,0,0,0,0,0,0
4066233,16,3-9,3-7,0-0,1,0,1,1,1,0,0,0,9
