NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3934620,35,1-4,1-2,0-0,0,3,3,1,1,0,0,0,3
4066485,22,3-8,0-0,1-4,7,3,10,0,0,1,0,2,7
3934619,13,0-0,0-0,0-0,0,0,0,1,0,0,1,0,0
4066486,29,9-25,4-8,5-6,1,3,4,0,2,0,2,3,27
4278217,37,4-13,0-5,0-0,2,2,4,1,4,1,1,2,8
4278220,5,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
4396608,2,0-1,0-0,0-0,0,0,0,0,0,0,0,1,0
4396609,14,0-2,0-0,0-0,1,2,3,0,0,0,0,1,0
4278218,15,1-4,1-3,0-0,1,0,1,1,1,0,0,1,3
3153183,28,4-9,2-3,0-1,1,2,3,2,1,0,0,3,10
4278263,20,1-2,0-0,0-0,0,0,0,1,0,0,1,0,2
4278260,10,1-3,0-0,0-0,0,1,1,1,0,0,2,2,2
3907780,20,4-6,2-3,0-0,1,3,4,3,0,1,2,4,10
4066450,33,1-5,0-4,0-0,5,7,12,0,1,0,0,0,2
4278257,33,5-10,1-4,5-6,3,3,6,1,2,0,2,4,16
4278259,18,2-4,2-4,0-0,1,1,2,0,0,1,0,1,6
4066799,7,0-0,0-0,0-0,0,1,1,0,0,4,0,1,0
3907779,18,3-3,0-0,0-0,3,2,5,0,0,2,0,1,6
4066796,23,7-12,1-2,1-4,0,8,8,5,0,1,4,4,16
4396629,19,2-8,1-4,0-0,0,1,1,0,0,0,0,0,5
