NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3911620,26,6-12,1-2,4-4,3,8,11,2,0,2,0,4,17
4277908,28,4-8,0-0,1-1,3,5,8,5,2,2,0,4,9
3138196,30,6-12,3-6,0-1,2,7,9,4,1,0,0,1,15
3911619,16,1-5,0-3,0-0,1,0,1,1,0,0,1,4,2
4395651,27,8-15,4-10,2-2,1,3,4,3,0,1,5,2,22
4395652,18,2-5,0-1,2-6,1,5,6,2,0,1,1,3,6
4277912,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
4277910,3,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
4065674,1,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0
4065675,15,1-3,1-1,2-3,2,0,2,1,3,0,0,1,5
4065676,11,2-6,0-0,0-0,0,1,1,1,1,0,1,1,4
4277906,4,1-2,1-1,0-0,0,0,0,0,1,0,0,3,3
4277911,2,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0
4395650,16,1-5,0-0,0-0,2,3,5,4,0,1,2,1,2
4395653,1,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4278017,11,0-0,0-0,2-2,1,2,3,1,0,1,0,2,2
4278012,24,2-10,1-8,0-0,1,1,2,0,1,0,2,5,5
4395669,34,5-15,0-3,4-5,1,2,3,2,2,1,5,1,14
4395670,33,3-7,1-2,10-16,0,4,4,1,4,0,3,2,17
4395671,25,2-11,0-2,1-2,4,1,5,0,0,0,1,4,5
4278018,29,2-6,0-1,1-2,2,7,9,0,0,4,1,2,5
4278016,21,0-3,0-3,2-3,1,7,8,1,0,0,1,3,2
3938916,23,5-10,0-0,0-2,1,2,3,2,0,1,2,0,10
