NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278083,12,2-4,0-1,0-0,2,1,3,0,0,0,4,5,4
4396642,32,4-7,0-0,0-0,1,2,3,0,1,2,0,2,8
4278306,36,9-17,3-7,2-2,0,4,4,3,3,0,3,2,23
4278307,21,2-6,2-5,0-0,0,1,1,1,0,0,1,0,6
3922039,34,4-6,4-5,2-3,2,4,6,9,1,1,4,4,14
4396649,19,1-3,0-0,0-0,1,2,3,2,0,0,0,2,2
4396641,10,1-3,0-1,0-0,0,1,1,0,1,0,0,1,2
4396643,17,1-4,0-2,0-0,0,3,3,2,0,1,0,0,2
3136177,19,2-5,2-4,0-0,1,0,1,0,1,0,0,1,6
4066494,38,6-11,4-7,2-2,1,4,5,3,0,2,3,3,18
4278297,34,3-8,1-4,4-6,0,3,3,4,2,1,2,1,11
4396638,30,6-9,0-1,1-2,3,5,8,0,1,2,1,1,13
3936293,37,3-9,0-0,0-0,5,3,8,8,0,1,2,0,6
3907804,33,5-13,1-6,4-4,0,4,4,2,1,0,2,4,15
4396639,3,0-0,0-0,1-2,0,1,1,0,0,0,0,0,1
4067251,20,1-5,0-2,0-0,2,0,2,0,0,1,0,1,2
4278296,5,0-1,0-1,0-0,0,0,0,0,0,0,0,1,0
