NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066477,27,6-10,0-0,5-6,1,1,2,0,1,0,4,3,17
4066479,30,1-1,0-0,0-0,0,5,5,5,0,0,0,2,2
3906684,27,2-4,0-1,4-4,0,2,2,1,0,0,2,1,8
3907811,29,3-10,1-3,2-3,0,2,2,4,0,0,2,1,9
4278406,27,7-11,2-4,0-0,0,6,6,2,2,0,2,4,16
4396669,5,1-1,0-0,0-0,0,1,1,0,0,0,1,1,2
4066390,20,2-3,2-2,4-4,0,7,7,1,0,1,1,1,10
4066818,15,2-3,1-2,0-0,0,1,1,0,0,0,0,2,5
4067070,5,0-1,0-0,0-0,0,0,0,1,0,0,0,0,0
4278407,15,1-2,1-1,0-0,0,0,0,1,0,0,0,0,3
3138229,27,7-11,0-0,1-1,1,3,4,1,1,0,0,4,15
3908857,37,1-4,0-2,3-4,1,6,7,3,0,1,1,2,5
4278351,27,2-7,1-4,2-2,0,1,1,0,2,0,1,0,7
4278352,38,5-15,4-11,0-0,0,4,4,3,3,0,0,0,14
4066489,36,5-14,0-5,3-4,4,3,7,2,0,0,1,3,13
4396789,3,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4278355,19,4-7,0-0,5-6,1,1,2,2,0,1,1,4,13
4396791,13,0-1,0-1,0-0,0,0,0,1,1,0,0,0,0
