NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4280054,28,6-11,0-2,2-3,0,1,1,2,0,0,1,2,14
4280058,31,1-5,1-1,1-2,0,2,2,2,0,0,2,0,4
3936171,23,2-5,1-3,0-0,0,2,2,0,1,0,2,4,5
4280051,27,5-12,3-6,0-0,1,3,4,2,1,0,3,0,13
4280053,9,0-2,0-1,0-0,0,0,0,0,0,0,0,0,0
4070750,23,2-6,1-2,0-0,0,1,1,1,1,0,2,2,5
4280059,6,0-0,0-0,0-0,0,1,1,1,0,0,0,0,0
4397899,8,3-4,0-0,0-0,1,1,2,0,0,0,1,2,6
4397895,20,2-6,1-4,0-1,0,0,0,3,1,0,3,2,5
4397898,7,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
3913190,18,1-3,0-2,0-0,0,1,1,0,1,1,1,1,2
4278259,23,3-6,2-5,3-3,4,1,5,0,0,1,0,4,11
4278260,19,6-6,0-0,0-0,0,5,5,1,0,0,0,1,12
3907780,28,2-3,1-1,1-2,0,2,2,9,0,0,1,1,6
4066450,25,9-13,6-10,0-0,0,4,4,1,2,1,0,0,24
4278257,27,8-12,5-9,1-1,0,1,1,3,2,0,0,1,22
4066799,14,3-4,0-0,2-2,4,1,5,0,0,1,4,1,8
3907779,8,0-1,0-0,0-0,0,1,1,0,0,1,0,1,0
4278262,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396629,25,3-8,0-2,1-2,0,7,7,2,2,0,2,1,7
3141193,5,1-2,1-2,0-0,0,0,0,0,0,0,0,0,3
4066796,25,2-6,0-1,4-5,0,3,3,7,2,1,4,1,8
