NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3136934,16,2-4,0-0,0-0,1,1,2,0,0,0,2,2,4
4395688,35,6-15,0-1,7-9,3,5,8,2,1,0,3,3,19
3155501,19,3-3,1-1,1-2,0,0,0,2,0,0,4,4,8
4278045,30,4-13,1-5,1-2,4,2,6,0,2,1,2,5,10
4065750,39,8-15,7-10,5-5,0,1,1,3,0,0,1,3,28
4395686,15,0-7,0-4,0-0,2,3,5,0,0,0,1,0,0
4278046,21,1-5,0-0,2-4,1,4,5,2,1,1,0,4,4
4395687,24,3-6,0-1,0-0,0,1,1,1,2,0,0,2,6
4395689,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4066327,35,9-11,0-0,2-3,1,3,4,2,0,3,3,0,20
4277871,20,3-7,0-1,0-0,1,4,5,3,1,1,1,2,6
4395632,18,0-0,0-0,6-6,0,2,2,2,2,0,2,2,6
4277869,38,3-9,1-6,6-6,0,4,4,7,2,0,0,2,13
4395631,34,4-6,3-4,5-8,1,3,4,4,1,0,2,3,16
4277868,15,4-5,1-2,0-0,0,4,4,0,1,2,1,4,9
3135059,10,1-3,0-0,1-3,1,1,2,0,1,2,2,2,3
3130565,20,4-7,0-3,6-6,0,0,0,1,0,0,1,2,14
4277872,10,1-4,1-4,2-2,1,1,2,1,3,0,0,2,5
