NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278332,36,2-9,1-3,0-0,1,7,8,2,0,0,2,4,5
4066472,25,1-1,0-0,1-2,0,3,3,0,0,1,2,1,3
4066471,33,3-9,1-3,1-2,1,3,4,2,3,0,3,3,8
4278333,43,5-9,1-1,3-5,1,2,3,2,4,1,2,4,14
3934628,41,9-20,1-7,5-9,2,5,7,6,2,0,2,1,24
4278334,22,4-6,0-0,1-3,0,3,3,0,1,0,1,5,9
4278335,15,2-2,1-1,2-4,0,1,1,0,0,0,0,4,7
4066469,10,0-1,0-0,0-0,0,0,0,0,0,0,1,0,0
4396642,30,4-5,0-0,0-2,5,7,12,1,0,2,2,3,8
4278308,45,4-10,0-3,0-1,4,8,12,1,2,0,2,0,8
4278307,21,1-7,1-5,0-0,1,3,4,0,0,1,1,1,3
4278306,35,4-10,1-4,6-8,0,4,4,2,0,0,3,4,15
3922039,37,7-18,1-8,1-3,0,2,2,5,0,0,3,4,16
4278083,4,0-1,0-0,0-0,0,0,0,0,0,0,1,3,0
4396649,9,0-0,0-0,2-2,0,0,0,0,1,0,1,2,2
4396641,21,3-4,1-2,4-5,1,2,3,2,2,0,2,1,11
3136177,23,2-4,2-3,0-2,0,2,2,0,0,0,0,2,6
