NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3924904,24,5-13,1-3,0-0,0,5,5,0,1,0,1,4,11
3947194,8,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
3913548,37,2-5,1-2,0-0,0,6,6,4,1,0,3,2,5
3924901,34,8-16,2-5,4-4,2,5,7,4,4,1,5,4,22
3924903,35,3-8,1-3,0-0,0,2,2,1,0,0,1,3,7
4067855,7,1-2,1-2,0-0,0,0,0,0,0,0,0,0,3
4398287,1,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4398290,16,2-2,0-0,0-1,0,0,0,0,0,0,0,2,4
4398288,4,0-1,0-1,0-0,0,0,0,0,0,0,0,1,0
3155919,10,0-2,0-1,1-2,1,0,1,1,0,0,0,2,1
3907812,24,4-10,0-1,1-2,3,6,9,1,3,0,1,1,9
3911626,11,0-1,0-1,2-2,0,2,2,1,0,2,2,3,2
4278373,33,5-10,2-4,2-3,0,2,2,3,1,1,2,3,14
4278376,34,3-9,0-2,1-4,0,1,1,4,3,0,3,1,7
3137729,32,6-13,3-4,3-4,0,5,5,2,0,0,6,0,18
4396659,27,4-6,0-2,0-0,0,9,9,0,0,3,1,0,8
3913551,9,1-2,0-0,0-0,1,2,3,1,1,0,0,2,2
4278375,20,0-2,0-0,0-0,1,3,4,0,2,2,2,4,0
4396657,13,1-2,0-1,0-0,1,1,2,0,0,0,1,1,2
4396658,21,2-4,2-3,2-2,0,1,1,1,1,0,0,1,8
