NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3913239,44,5-8,4-7,0-0,1,5,6,4,1,0,6,4,14
4277883,44,3-13,0-6,7-8,0,5,5,0,0,1,3,3,13
4277880,25,2-5,2-5,1-2,0,7,7,0,0,0,3,5,7
3133847,25,3-5,0-0,0-0,0,2,2,0,0,0,0,3,6
3137221,43,6-13,3-6,5-5,2,5,7,6,0,0,5,2,20
4065666,1,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
66591,4,0-0,0-0,0-0,0,2,2,0,0,0,0,1,0
3934623,14,3-4,0-0,0-1,4,0,4,0,0,0,0,5,6
4277878,8,0-0,0-0,0-0,0,0,0,2,0,0,2,2,0
3908808,17,3-4,3-4,0-0,0,0,0,0,0,0,4,1,9
3135054,30,0-5,0-3,0-0,1,1,2,0,0,0,2,3,0
3907824,6,0-2,0-0,0-2,4,2,6,0,1,0,0,0,0
3907823,40,4-6,3-4,9-11,1,3,4,0,0,0,0,2,20
4065656,39,5-14,0-0,5-7,3,3,6,4,5,0,0,3,15
4277854,33,4-11,1-3,2-2,0,1,1,1,1,0,3,4,11
4277850,18,2-6,1-3,2-4,0,2,2,0,2,1,0,1,7
4065660,36,7-12,2-6,6-6,3,4,7,0,2,1,1,2,22
4065657,12,0-2,0-2,0-0,0,1,1,0,0,0,1,1,0
3918723,11,1-3,0-2,3-4,0,2,2,1,0,0,1,5,5
