NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3138229,28,0-1,0-0,6-12,3,10,13,0,1,0,2,3,6
3908857,25,3-6,1-3,0-0,1,3,4,3,1,1,2,0,7
4278351,30,9-15,7-11,0-0,0,1,1,1,3,0,2,1,25
4278352,39,2-8,0-4,4-4,1,4,5,11,1,0,4,3,8
4066489,27,5-11,0-1,2-2,2,5,7,1,1,0,3,3,12
4396789,8,1-2,1-2,0-0,0,0,0,0,1,0,1,0,3
4278355,30,2-5,0-0,0-0,0,4,4,2,1,0,0,2,4
4396791,13,3-5,1-2,0-1,0,0,0,0,0,0,1,1,7
4278497,20,2-4,1-1,7-7,1,1,2,2,0,1,0,5,12
3911841,37,9-17,2-5,0-0,0,5,5,3,1,1,1,0,20
4278493,38,4-14,3-6,0-0,1,4,5,4,2,1,3,2,11
4278494,38,2-10,2-7,0-0,3,7,10,4,1,0,8,4,6
4278495,38,5-15,2-8,1-2,2,2,4,0,1,0,0,1,13
4396837,3,0-0,0-0,0-0,0,0,0,1,0,0,1,1,0
4396836,3,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
3913163,6,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4066873,17,2-4,0-0,0-0,4,4,8,0,2,0,1,2,4
