NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3133922,19,2-4,2-2,0-0,0,2,2,0,0,0,1,4,6
4277835,32,1-11,0-4,0-0,4,6,10,0,1,2,0,1,2
3947075,23,7-9,0-0,0-1,1,3,4,0,1,0,5,4,14
3133969,31,4-8,2-2,5-6,0,4,4,8,1,0,3,2,15
3136699,27,4-12,0-3,3-3,2,2,4,2,2,0,4,0,11
3913224,8,1-2,0-0,0-2,0,1,1,0,0,0,0,2,2
4395620,12,2-4,1-3,0-0,1,0,1,1,0,0,0,0,5
4395623,6,2-2,0-0,0-0,1,1,2,0,0,0,0,1,4
4395622,12,1-3,0-0,0-0,0,1,1,0,0,0,0,0,2
4277833,30,3-8,1-1,0-0,0,6,6,3,1,0,3,2,7
4065650,18,2-2,0-0,0-0,1,0,1,1,2,0,1,2,4
4395625,32,5-14,1-5,2-2,2,7,9,4,0,1,2,2,13
4395627,16,1-8,0-4,2-2,0,0,0,1,2,0,6,4,4
4395628,22,9-11,1-3,6-9,2,8,10,0,2,2,1,2,25
4395626,34,4-8,1-2,1-2,0,2,2,9,1,0,0,1,10
4065653,29,4-6,4-6,0-0,0,6,6,0,2,2,0,2,12
3913178,2,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
3913177,7,1-4,0-0,2-2,2,1,3,0,0,0,0,0,4
4065652,15,5-10,0-0,1-1,4,1,5,0,1,1,2,1,11
4277845,6,0-1,0-1,0-1,0,0,0,0,0,0,0,1,0
4277846,19,1-2,0-1,2-2,1,2,3,1,3,0,0,0,4
