NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4395625,40,8-15,6-10,4-7,2,5,7,3,1,0,5,2,26
4395627,36,6-10,5-8,0-0,0,2,2,3,3,2,0,3,17
4395628,36,6-8,1-1,5-7,2,3,5,5,3,3,5,0,18
4065652,24,1-3,0-0,3-5,1,2,3,0,1,0,2,2,5
4395626,40,4-8,1-2,4-4,2,4,6,7,2,0,3,0,13
4065650,11,0-0,0-0,0-0,0,0,0,0,2,0,0,1,0
4065653,13,1-1,0-0,0-0,0,1,1,0,0,0,0,1,2
3947156,10,3-4,1-1,0-0,0,3,3,1,0,1,1,1,7
3138200,23,3-4,0-0,0-2,2,0,2,2,2,0,0,1,6
4065730,34,6-15,3-9,1-1,0,0,0,3,0,0,5,2,16
4065732,32,4-9,1-4,2-2,1,3,4,1,0,1,2,4,11
4065733,37,6-11,2-5,2-2,1,2,3,4,3,0,3,2,16
4065731,13,3-6,2-2,0-0,1,1,2,1,0,1,1,3,8
4066240,27,2-7,0-1,0-0,6,4,10,2,2,2,1,3,4
4395677,24,1-4,1-2,0-0,0,1,1,1,1,0,0,1,3
