NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3137247,35,5-13,1-6,1-2,3,8,11,0,1,0,1,0,12
3136942,32,5-9,0-0,4-7,3,1,4,0,0,1,1,4,14
4070767,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4284169,28,1-8,0-1,0-0,0,4,4,3,2,0,4,1,2
3137232,29,3-7,2-4,0-0,0,3,3,3,0,0,5,3,8
3143549,8,0-0,0-0,0-0,0,0,0,0,0,0,1,4,0
4067598,12,0-1,0-1,0-0,0,3,3,0,0,0,1,2,0
4398238,15,1-3,1-3,0-0,0,0,0,0,1,0,3,5,3
4398239,23,2-8,0-3,6-6,2,3,5,0,1,0,1,1,10
4398240,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3129945,16,1-6,0-0,0-0,1,1,2,2,0,0,3,1,2
3133922,28,5-7,3-4,3-4,1,3,4,2,0,0,1,1,16
4277835,28,5-8,3-4,1-2,0,3,3,3,2,1,1,4,14
3947075,19,3-4,0-0,0-0,1,2,3,1,0,2,4,4,6
3133969,28,1-7,1-4,3-4,0,4,4,5,0,0,3,0,6
3136699,35,3-7,1-4,4-4,0,0,0,4,2,0,1,2,11
3913224,12,3-3,0-0,1-3,2,4,6,0,1,2,1,3,7
4395620,14,2-6,2-6,0-0,0,3,3,1,1,1,0,1,6
4395621,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4395622,17,1-4,0-2,1-2,1,2,3,1,1,0,0,0,3
3917984,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4277833,17,0-3,0-2,2-2,0,2,2,1,1,1,0,1,2
