NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3946036,25,3-4,2-3,3-4,3,5,8,2,0,0,0,3,11
3149936,18,4-4,0-0,2-3,1,1,2,0,0,0,2,2,10
3947221,29,7-20,0-8,8-11,1,1,2,3,1,0,2,4,22
4066460,26,2-7,0-1,2-5,0,1,1,0,2,0,1,3,6
4278368,20,2-9,1-5,0-0,1,0,1,0,0,0,0,2,5
4397161,22,3-4,0-0,0-2,1,0,1,0,0,0,2,3,6
4397162,8,0-0,0-0,0-0,0,2,2,0,0,0,0,1,0
3911624,13,1-2,0-0,0-0,2,3,5,0,0,1,1,3,2
4278370,5,0-0,0-0,0-0,1,0,1,1,0,0,0,0,0
3947017,30,4-8,1-3,1-2,0,4,4,0,3,0,1,3,10
4066797,2,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4066270,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397160,1,0-1,0-0,0-0,0,0,0,2,0,0,0,0,0
3914273,29,4-9,0-0,4-5,1,5,6,4,0,0,3,4,12
4278065,33,4-6,2-4,8-9,3,5,8,1,3,0,2,4,18
4278067,32,8-13,1-3,3-3,1,10,11,1,1,3,0,2,20
4278064,24,3-8,1-4,0-0,2,1,3,1,1,0,3,3,7
3914269,14,1-2,1-2,2-2,0,2,2,1,0,0,2,1,5
3914270,16,0-0,0-0,4-5,1,1,2,1,0,0,1,2,4
3914271,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3914272,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4395717,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4395720,7,1-3,0-1,1-1,1,0,1,0,0,0,0,1,3
4395721,2,0-1,0-1,2-2,0,0,0,0,0,0,0,0,2
4395719,10,1-3,0-0,0-0,0,1,1,0,0,1,0,0,2
3143752,5,1-1,0-0,0-0,1,0,1,0,0,0,0,2,2
4066265,5,1-1,0-0,0-0,0,1,1,0,0,0,1,3,2
4066266,20,4-6,3-5,3-4,0,2,2,3,1,0,2,1,14
