NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066327,36,5-8,0-0,5-6,5,3,8,3,0,2,2,4,15
4277869,30,2-10,0-6,0-0,0,1,1,1,0,0,0,2,4
3130565,19,1-3,1-1,0-0,1,2,3,1,0,0,2,0,3
4277872,13,1-3,1-3,0-0,0,1,1,0,1,0,2,2,3
4395631,37,6-11,4-7,6-7,0,5,5,5,0,1,2,2,22
4395632,11,1-1,1-1,0-0,0,0,0,3,0,0,0,0,3
4395633,26,4-8,3-7,0-0,1,5,6,0,0,1,1,3,11
3135059,4,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0
4277871,24,3-9,1-2,0-0,0,2,2,1,1,0,1,1,7
3945564,36,5-10,1-2,5-7,2,2,4,8,4,0,0,3,16
67275,38,6-12,6-12,2-3,0,3,3,1,1,3,0,1,20
3147501,36,4-10,1-6,2-4,0,6,6,1,0,0,2,1,11
4278038,19,1-1,0-0,0-0,0,2,2,1,0,0,2,4,2
4278039,34,5-12,3-7,3-3,0,1,1,7,2,0,2,2,16
4278040,9,1-2,0-0,0-0,1,0,1,0,0,0,2,2,2
4395681,28,3-6,2-3,1-1,4,2,6,2,0,0,1,3,9
