NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3923558,25,1-6,1-1,0-0,0,3,3,6,1,0,4,4,3
3924889,19,3-5,0-0,0-0,2,2,4,0,0,0,1,5,6
4398139,29,3-8,0-0,0-0,0,2,2,1,0,1,0,3,6
3947041,34,5-11,3-8,3-3,0,2,2,2,1,0,1,1,16
4279781,30,8-11,3-5,1-1,0,2,2,1,2,1,6,2,20
4279780,4,0-0,0-0,0-0,1,1,2,1,0,0,2,1,0
4408462,2,0-0,0-0,1-2,0,0,0,0,0,0,0,0,1
4279778,12,0-0,0-0,0-0,0,2,2,0,2,0,1,2,0
4398142,26,3-4,0-0,2-2,0,2,2,1,1,0,5,3,8
4067887,16,2-5,1-3,0-0,0,1,1,4,0,0,1,1,5
4067889,3,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4278284,15,4-6,0-1,0-0,0,1,1,1,0,0,0,0,8
4278282,21,4-5,2-2,2-2,4,3,7,0,0,1,0,2,12
4278283,23,1-5,0-3,0-0,0,1,1,4,5,0,2,1,2
3907788,28,7-10,4-5,4-5,1,1,2,8,6,0,1,0,22
4396632,24,5-9,2-6,4-4,0,1,1,2,1,0,3,4,16
3912845,24,5-6,2-2,0-2,2,5,7,0,0,0,0,2,12
4278280,19,2-5,1-3,0-2,0,5,5,2,0,0,0,3,5
4278287,3,0-0,0-0,2-2,0,0,0,0,0,0,1,2,2
4396633,25,2-5,0-1,2-2,0,0,0,2,1,0,3,0,6
4396634,18,3-5,2-2,3-4,0,4,4,3,0,0,3,1,11
