NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067430,25,6-12,1-4,1-1,1,4,5,1,0,0,3,4,14
4397771,19,2-6,2-5,1-2,2,1,3,0,0,1,1,1,7
4067429,38,8-16,5-12,2-2,0,10,10,5,0,3,3,3,23
4067431,31,3-11,3-10,0-0,0,4,4,2,0,0,3,5,9
4067433,32,6-14,0-1,5-5,1,2,3,4,3,0,1,4,17
4279245,21,1-2,0-0,2-4,2,2,4,0,1,0,0,0,4
4279246,8,0-0,0-0,1-2,2,1,3,0,0,0,1,3,1
4397768,16,0-4,0-2,0-0,0,2,2,0,0,0,0,5,0
4397767,10,0-1,0-1,0-0,0,0,0,0,2,0,0,1,0
4066508,37,5-12,1-4,8-10,1,3,4,0,1,1,0,3,19
4278393,15,0-3,0-1,2-2,2,3,5,1,0,0,2,0,2
4278395,22,3-5,2-4,1-2,2,6,8,2,0,1,1,2,9
3911628,37,9-21,4-9,9-10,0,1,1,3,2,0,2,2,31
4397194,35,4-7,0-2,9-9,0,4,4,2,0,0,0,2,17
3911632,29,2-6,0-0,5-6,3,10,13,1,3,2,1,2,9
3133856,7,0-0,0-0,0-0,0,1,1,0,1,0,0,1,0
4066512,6,0-2,0-2,0-0,0,1,1,1,0,0,1,1,0
3132056,3,0-3,0-2,0-0,0,0,0,0,0,0,0,0,0
3911629,9,0-1,0-0,2-2,0,2,2,0,0,0,0,1,2
