NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278762,39,5-8,1-2,4-5,1,3,4,3,0,0,3,2,15
4396021,30,4-9,0-0,4-4,4,7,11,1,0,0,0,5,12
4396023,31,4-8,2-4,3-4,0,4,4,1,1,0,1,3,13
4278760,33,3-7,1-3,6-8,0,6,6,0,0,0,2,4,13
3953261,38,3-7,0-1,0-0,0,0,0,4,2,0,4,4,6
4066816,7,1-2,0-0,0-0,0,0,0,0,0,0,0,0,2
4278765,4,0-0,0-0,0-0,0,0,0,0,0,0,1,1,0
4396020,5,0-1,0-1,1-2,0,1,1,0,0,0,1,1,1
4278763,13,0-5,0-3,0-0,0,2,2,2,0,0,0,0,0
4065705,15,3-4,1-1,0-0,3,1,4,0,0,0,0,1,7
4278010,19,4-8,1-3,2-4,3,4,7,1,1,1,0,1,11
3908335,22,3-8,3-8,0-0,0,3,3,5,2,0,0,2,9
4065703,27,4-9,2-7,0-0,0,2,2,4,1,0,1,2,10
4395668,20,2-7,0-3,4-6,2,1,3,1,0,0,2,2,8
4395665,18,4-8,3-6,1-1,1,3,4,0,1,1,0,1,12
3908337,17,5-6,1-1,4-5,2,3,5,1,0,0,0,1,15
4066440,12,1-4,0-0,0-0,3,3,6,0,0,1,1,4,2
4278011,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4395664,22,2-7,1-4,1-1,0,2,2,4,0,0,1,1,6
4065704,3,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
4395667,24,2-8,1-6,2-2,3,1,4,2,0,0,1,3,7
