NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4279163,29,4-5,0-0,3-6,5,10,15,1,1,0,2,2,11
3904749,37,6-14,0-4,8-8,2,0,2,0,1,0,3,4,20
3913216,18,0-1,0-1,0-0,0,2,2,1,1,0,0,2,0
4396589,36,4-14,1-4,2-2,0,2,2,3,4,1,4,3,11
4396591,21,1-5,0-1,0-0,1,3,4,0,2,0,1,1,2
4279162,16,1-3,1-2,0-0,1,1,2,1,1,0,2,2,3
4066775,28,4-8,1-3,1-2,0,1,1,0,0,0,1,2,10
3904748,4,1-1,0-0,2-3,1,0,1,1,0,2,0,3,4
4279161,4,1-2,0-1,0-0,0,0,0,0,0,0,1,1,2
4396592,7,0-1,0-0,0-0,0,0,0,0,0,0,0,3,0
4396567,15,4-4,0-0,0-0,0,2,2,0,0,0,1,4,8
3130753,36,2-6,1-3,3-4,1,0,1,3,1,0,0,4,8
3913243,33,9-15,1-6,7-8,2,8,10,2,2,0,3,0,26
4278235,35,2-8,1-2,4-4,2,3,5,1,0,0,7,5,9
4396565,19,0-4,0-1,0-0,0,1,1,2,1,0,0,0,0
4396569,13,1-1,0-0,0-0,1,1,2,0,0,0,1,2,2
4396570,24,4-9,4-9,0-0,0,3,3,0,0,0,1,1,12
4278234,25,1-1,0-0,7-8,0,1,1,5,0,1,3,2,9
