NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3919442,25,8-16,1-5,3-5,3,1,4,0,0,1,0,0,20
4279913,11,1-1,0-0,0-0,0,1,1,0,1,0,0,3,2
3936310,33,3-5,1-3,0-0,1,2,3,4,0,0,1,5,7
4067281,25,3-14,1-6,0-1,0,1,1,2,3,0,0,2,7
4279914,27,3-6,0-2,4-4,3,2,5,3,1,1,1,3,10
4398366,5,1-1,0-0,0-0,1,1,2,0,0,0,1,4,2
4070478,7,0-0,0-0,1-2,1,0,1,0,0,0,1,0,1
4398368,2,1-2,0-0,0-0,0,1,1,0,0,0,0,1,2
4398365,4,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0
4078950,29,3-12,0-3,2-3,5,3,8,1,3,0,2,1,8
3147347,32,7-20,1-9,0-2,0,2,2,1,3,0,2,0,15
3911626,25,4-6,0-0,4-5,2,9,11,1,0,1,1,4,12
4396659,33,2-6,1-3,1-1,1,4,5,3,0,0,2,2,6
3137729,37,4-13,2-8,4-9,0,5,5,3,2,0,5,1,14
4278373,38,7-11,2-4,1-4,2,8,10,3,1,0,1,2,17
4278376,35,10-11,1-1,5-5,1,4,5,3,0,1,7,2,26
4278375,13,3-4,0-0,0-0,1,2,3,0,1,0,0,3,6
4278377,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396657,9,0-2,0-2,1-2,1,0,1,1,0,0,2,4,1
4396658,10,2-2,1-1,0-0,0,1,1,2,0,0,0,2,5
4396660,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
