NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3947247,36,4-9,0-3,7-9,4,3,7,1,0,1,0,2,15
4277915,10,0-0,0-0,0-0,1,2,3,0,0,0,0,2,0
4066319,28,5-10,5-8,0-0,0,2,2,1,2,1,1,4,15
4066320,37,4-10,1-4,0-0,1,5,6,3,1,1,2,2,9
3136624,37,4-9,0-1,1-1,0,2,2,7,2,1,3,3,9
4397070,4,2-2,0-0,0-0,0,0,0,0,0,0,0,2,4
4066323,30,5-14,2-7,0-0,4,2,6,3,2,1,1,1,12
4397065,3,0-1,0-1,0-0,0,0,0,0,0,0,1,1,0
4397066,12,1-4,1-3,0-0,1,0,1,1,0,0,0,0,3
4277916,3,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
4066494,33,4-8,2-5,4-5,5,2,7,1,0,1,3,4,14
4278297,19,2-6,0-1,0-0,4,4,8,1,0,0,1,0,4
3907804,35,8-22,2-11,1-2,1,0,1,0,0,0,1,3,19
3915194,28,1-5,0-3,0-0,1,5,6,3,1,1,5,2,2
3936293,36,2-12,0-3,5-8,2,4,6,3,4,0,0,1,9
4396638,26,5-6,0-0,1-1,3,5,8,1,0,0,0,1,11
4396639,1,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4067251,22,0-2,0-2,0-0,0,0,0,3,0,0,2,1,0
