NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066836,31,9-16,1-6,2-4,1,8,9,6,0,1,1,2,21
4278380,32,5-13,0-0,0-1,1,2,3,1,1,1,2,2,10
4278378,39,5-12,3-8,7-7,1,0,1,6,0,0,2,2,20
4397191,26,2-6,2-5,2-2,1,0,1,3,1,1,0,2,8
4397193,30,2-8,1-5,2-2,3,2,5,3,3,1,1,3,7
4397192,9,2-3,0-1,0-0,1,0,1,0,1,0,0,1,4
4072624,9,2-4,2-4,0-0,0,3,3,0,0,0,0,3,6
4397190,10,1-3,0-1,1-1,0,0,0,0,0,0,0,0,3
3908871,14,0-1,0-1,0-0,0,0,0,0,0,0,0,2,0
4397162,25,4-6,0-1,0-0,2,2,4,0,1,2,1,0,8
3149936,25,12-17,0-0,4-6,6,6,12,2,0,0,1,1,28
4397160,14,0-2,0-0,0-0,0,0,0,1,0,0,1,2,0
4066797,26,3-4,0-0,0-0,3,4,7,2,0,1,2,2,6
4278368,33,2-10,2-6,0-0,0,3,3,4,1,0,0,2,6
3911624,8,1-4,0-0,0-0,3,0,3,1,0,0,2,2,2
3946036,23,6-8,4-5,4-4,1,5,6,2,1,0,1,4,20
3947221,20,2-8,1-5,4-5,0,6,6,8,0,0,2,2,9
4066270,3,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0
4066460,23,2-4,1-1,3-6,0,1,1,2,0,0,1,3,8
