NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4396682,18,4-8,0-1,0-0,0,4,4,0,1,2,2,4,8
3914047,38,7-17,3-9,2-2,0,5,5,1,1,0,2,1,19
4278482,36,5-17,3-12,2-2,1,0,1,6,1,0,5,2,15
4396676,34,4-8,2-6,2-2,0,5,5,1,0,1,1,2,12
4396678,24,1-4,0-2,0-0,0,1,1,8,1,0,0,1,2
4278483,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4396685,21,5-7,2-2,0-0,3,2,5,0,0,0,1,4,12
4278485,1,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0
4396679,11,0-1,0-1,0-0,0,1,1,3,0,2,1,4,0
4396677,15,3-4,0-0,0-0,1,2,3,2,1,1,2,3,6
4278284,19,4-4,0-0,0-0,0,4,4,0,3,2,2,2,8
4278282,16,0-0,0-0,0-0,0,3,3,0,0,0,3,4,0
3907788,30,2-11,1-4,6-7,0,2,2,3,0,0,0,1,11
4396634,21,7-9,1-1,1-2,0,1,1,0,1,0,2,0,16
4396632,29,2-8,0-3,2-2,0,3,3,4,1,0,1,2,6
3912845,14,0-5,0-1,2-2,1,2,3,0,0,0,1,3,2
4278280,26,7-11,2-4,9-11,2,3,5,0,1,0,0,4,25
4278283,20,2-4,0-1,5-6,0,1,1,0,3,0,1,0,9
4396633,25,4-4,0-0,0-1,1,7,8,5,3,0,1,0,8
