NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3138229,32,5-11,0-1,2-3,6,1,7,0,1,0,2,4,12
3908857,30,3-8,1-5,2-2,1,5,6,1,1,0,2,3,9
4278355,28,2-6,0-0,7-8,1,4,5,3,1,0,1,4,11
4278351,20,0-2,0-2,0-0,0,1,1,0,0,0,2,2,0
4278352,38,5-15,1-6,0-0,0,3,3,3,0,1,2,0,11
4396789,3,1-1,0-0,0-1,1,0,1,0,0,0,1,2,2
4396791,16,3-3,1-1,0-1,0,2,2,2,0,0,1,4,7
4066489,33,4-8,0-1,0-0,0,5,5,0,0,0,1,1,8
3149900,36,7-10,0-0,4-11,5,4,9,0,3,2,1,3,18
4278403,19,4-4,0-0,2-6,4,4,8,0,0,2,2,5,10
4278402,39,1-10,1-2,2-3,4,3,7,5,1,0,1,2,5
3136535,35,3-10,0-4,5-5,0,3,3,4,1,0,1,0,11
3147687,31,5-15,1-8,3-3,1,2,3,2,0,0,1,3,14
4397199,22,3-4,2-3,4-4,3,4,7,0,2,1,2,3,12
3131633,18,1-4,1-3,0-0,0,1,1,0,0,0,0,1,3
