NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4395625,38,10-27,4-11,2-3,4,8,12,4,0,0,4,4,26
4395627,39,6-23,3-12,8-10,2,3,5,2,3,2,4,1,23
4065652,3,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4395626,40,4-9,1-3,0-0,0,5,5,7,2,0,2,2,9
4277846,18,0-4,0-4,0-0,0,2,2,1,0,0,1,0,0
4065653,29,1-6,0-2,2-2,5,4,9,1,0,1,0,2,4
4065650,28,4-4,0-0,0-2,4,6,10,0,0,4,1,2,8
4277845,5,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3911620,33,3-13,1-4,0-0,5,11,16,7,1,1,3,3,7
4277908,29,3-5,0-0,4-10,3,2,5,1,0,2,0,3,10
3138196,28,5-13,2-8,2-2,3,7,10,1,2,0,2,3,14
3911619,39,7-15,4-7,0-0,1,5,6,3,1,1,2,2,18
4395651,36,8-18,4-10,1-1,0,1,1,3,0,3,0,1,21
4395652,18,4-8,1-1,0-0,0,4,4,0,0,1,2,1,9
4065675,9,0-1,0-1,0-0,0,1,1,0,0,0,0,1,0
4065676,4,0-1,0-0,0-0,0,0,0,1,0,0,1,0,0
4277906,4,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
