NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4065637,19,3-10,0-1,4-4,2,3,5,2,0,0,2,1,10
4277832,24,0-3,0-1,1-2,4,3,7,1,1,1,2,2,1
4395618,16,1-4,0-2,0-0,1,2,3,1,1,0,1,0,2
3135095,37,3-11,2-8,4-6,0,1,1,2,0,0,4,4,12
3936313,28,1-4,0-2,0-0,0,0,0,1,0,0,0,1,2
4395617,21,2-6,0-1,2-3,2,0,2,1,0,0,2,1,6
4277830,7,0-0,0-0,0-0,0,2,2,0,0,0,1,2,0
4277831,9,1-3,0-0,0-0,0,2,2,2,0,0,1,5,2
3943609,4,0-1,0-0,0-2,0,0,0,0,0,0,1,2,0
4065635,35,7-12,5-8,2-2,1,7,8,2,2,0,2,2,21
4066446,38,3-7,1-4,0-0,0,5,5,2,2,1,1,3,7
4278031,36,4-11,0-1,4-5,4,8,12,2,0,1,3,2,12
3136471,15,0-0,0-0,1-2,1,2,3,0,0,2,1,1,1
4065722,36,8-13,0-2,5-7,0,4,4,1,3,0,2,0,21
3934659,21,1-10,1-5,0-0,0,1,1,1,0,0,0,1,3
4278032,28,2-5,1-2,2-2,4,1,5,3,4,2,3,5,7
4278033,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4395676,23,4-7,4-5,4-4,0,2,2,1,3,0,0,3,16
4395673,2,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
