NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3158440,25,3-8,0-0,2-2,1,2,3,0,1,1,1,1,8
4278441,13,1-7,0-0,1-2,0,4,4,0,0,0,2,2,3
4278438,22,5-7,0-0,3-6,1,4,5,3,2,1,1,3,13
4396694,33,1-3,1-2,0-0,0,1,1,2,0,0,1,2,3
4396697,28,2-5,0-2,1-2,1,5,6,2,1,1,2,2,5
4396696,13,2-4,0-0,1-2,2,2,4,0,1,0,0,0,5
4396699,0,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
4396693,13,3-5,1-2,3-4,0,1,1,1,0,0,2,4,10
4067146,17,2-5,0-2,0-0,0,2,2,4,0,0,2,0,4
4278435,28,8-15,2-5,2-2,0,6,6,1,1,0,1,3,20
4278436,8,1-1,1-1,0-0,0,0,0,0,0,0,1,2,3
4398159,33,5-14,0-4,0-2,4,4,8,0,2,1,3,3,10
3906719,25,3-7,1-1,0-0,1,6,7,3,0,2,1,3,7
4398156,25,4-14,0-4,0-0,0,3,3,2,1,0,1,3,8
3947014,28,3-6,2-3,2-3,0,2,2,2,1,0,3,3,10
4398154,27,3-3,2-2,1-2,1,8,9,2,0,0,2,5,9
4398157,0,0-0,0-0,0-0,0,0,0,1,0,1,0,0,0
4398158,7,0-1,0-1,0-0,0,1,1,0,0,0,1,1,0
4280006,11,3-5,0-0,2-2,2,1,3,0,0,0,2,1,8
4067255,21,4-4,2-2,1-2,0,1,1,0,0,0,0,1,11
4398155,23,1-7,1-3,0-0,0,2,2,1,1,0,1,0,3
