NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3149059,23,3-4,1-2,0-0,0,4,4,0,1,3,0,2,7
3133632,24,0-0,0-0,2-4,3,6,9,2,2,0,0,3,2
3149036,36,8-16,4-8,2-2,0,3,3,1,1,0,1,3,22
4277928,33,3-12,1-3,3-6,0,5,5,2,0,1,3,3,10
4277930,38,2-6,1-4,0-0,0,2,2,0,0,0,2,1,5
4397082,3,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0
3137796,26,4-8,1-4,0-0,0,2,2,2,0,0,0,3,9
4397081,19,2-5,1-2,1-1,0,4,4,1,0,0,0,3,6
3147689,33,0-4,0-4,0-0,1,7,8,2,0,1,1,1,0
4397209,26,3-3,1-1,4-4,1,2,3,0,0,0,0,2,11
4277964,35,2-6,1-1,2-3,3,5,8,1,0,1,2,4,7
3937103,37,4-11,3-7,1-2,0,2,2,1,0,0,1,2,12
4066382,40,4-16,2-8,6-6,0,2,2,2,1,0,4,4,16
4066384,13,2-4,0-0,1-3,1,3,4,0,0,0,2,2,5
4397210,14,0-3,0-3,0-0,1,4,5,0,0,0,0,0,0
4397211,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397208,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
