NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3135059,18,3-8,0-0,1-2,1,3,4,0,1,1,0,2,7
4277868,12,0-2,0-1,0-0,0,3,3,0,0,0,0,2,0
4277869,30,3-11,2-6,0-0,0,1,1,1,0,0,1,5,8
3918425,22,1-4,0-2,0-1,0,1,1,1,0,0,0,3,2
4277872,15,1-5,0-4,0-0,0,3,3,0,0,0,1,1,2
4066327,16,1-2,0-0,3-4,2,5,7,0,0,1,1,5,5
4395632,10,1-5,0-1,2-2,0,1,1,1,0,0,0,1,4
4395633,1,0-0,0-0,0-0,0,0,0,0,0,0,0,3,0
3904627,8,0-1,0-0,2-2,1,1,2,0,0,0,1,3,2
4277871,23,2-6,1-2,2-2,2,1,3,1,3,0,2,2,7
3130565,24,4-8,0-1,8-8,1,3,4,1,2,0,1,2,16
4395631,21,0-6,0-2,0-0,0,2,2,0,0,0,6,1,0
3918424,32,3-4,1-1,5-6,4,5,9,1,0,1,0,4,12
4066218,31,6-10,0-1,10-16,3,5,8,3,0,0,4,4,22
3918423,36,3-13,1-4,1-4,1,6,7,4,0,1,3,3,8
4066212,34,5-11,0-2,5-8,0,1,1,1,2,0,3,0,15
4066213,37,1-6,1-2,2-2,1,10,11,2,1,0,1,3,5
4066215,16,0-2,0-0,1-2,2,4,6,1,2,2,0,1,1
4278116,10,0-1,0-1,0-0,0,0,0,0,1,0,0,3,0
4066216,4,1-1,1-1,0-0,0,1,1,0,0,0,1,1,3
