NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3141271,25,4-10,0-1,0-1,2,3,5,0,1,1,1,4,8
4398093,12,1-4,0-1,0-0,1,2,3,1,0,0,0,1,2
3154931,14,2-5,1-4,0-0,0,2,2,1,0,0,1,1,5
4067760,21,4-7,3-6,0-0,0,1,1,3,0,0,2,2,11
4279179,33,4-7,0-1,1-5,2,5,7,4,3,1,3,2,9
4398094,6,0-2,0-0,0-0,0,1,1,0,0,0,2,3,0
4398092,26,2-9,0-0,0-1,1,6,7,0,0,0,0,2,4
4398095,1,0-1,0-0,0-0,1,0,1,0,0,0,0,1,0
4279185,20,0-6,0-5,0-1,2,3,5,2,2,0,0,3,0
4279180,16,0-3,0-1,2-2,0,1,1,1,0,0,0,4,2
4279181,22,6-11,1-2,6-7,0,0,0,1,3,0,1,1,19
4279183,4,0-1,0-0,0-0,0,1,1,0,0,0,1,0,0
4066477,25,4-8,0-1,4-12,4,6,10,0,1,0,1,1,12
4278406,30,7-12,4-8,2-2,2,11,13,2,3,2,3,2,20
4066479,25,1-4,0-2,1-2,0,2,2,2,1,0,2,0,3
3906684,27,2-5,0-2,0-0,0,4,4,1,0,0,3,3,4
3907811,17,2-4,2-3,3-6,0,1,1,1,0,0,1,2,9
4066390,17,3-7,0-2,0-1,1,3,4,3,0,0,2,2,6
4396669,6,1-1,0-0,1-5,0,2,2,0,0,0,0,0,3
4278407,24,1-2,0-0,0-1,0,1,1,3,1,0,1,3,2
4278408,3,0-0,0-0,0-2,0,2,2,0,0,0,0,1,0
4066818,14,3-3,3-3,2-2,0,2,2,0,1,0,1,2,11
4067070,12,0-0,0-0,0-0,0,1,1,2,0,0,1,2,0
