NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4279706,9,2-3,0-0,0-0,1,0,1,0,0,0,1,5,4
3138468,15,0-0,0-0,0-0,0,4,4,1,2,0,2,1,0
4279703,29,6-9,3-4,6-6,0,2,2,3,1,0,2,1,21
3948706,30,3-5,2-3,0-0,0,1,1,4,2,0,1,4,8
4398108,18,3-10,1-4,0-0,0,1,1,1,1,0,1,1,7
3149898,9,3-4,0-0,0-0,1,1,2,0,0,1,1,1,6
4279705,7,1-1,0-0,0-0,0,0,0,1,0,0,0,2,2
4279701,21,6-12,0-0,0-5,3,1,4,1,1,0,0,2,12
4398107,17,1-5,0-4,0-0,0,2,2,0,1,0,1,1,2
4398106,18,1-6,0-2,1-2,1,1,2,1,2,1,1,2,3
4398103,11,0-1,0-1,0-0,0,1,1,1,0,0,1,5,0
4398104,15,1-2,0-0,0-0,0,0,0,5,1,0,0,2,2
4277944,1,0-0,0-0,0-0,1,0,1,0,0,0,2,0,0
4278202,9,0-0,0-0,1-2,0,1,1,1,1,0,1,4,1
4278204,38,5-6,0-0,0-0,4,6,10,3,1,2,2,4,10
4278203,33,4-9,4-7,4-4,0,5,5,2,1,0,4,0,16
4395873,32,3-8,3-6,5-6,0,5,5,1,0,1,0,2,14
4278199,35,4-9,2-6,13-15,1,3,4,6,1,0,6,4,23
4395878,16,3-4,0-0,0-0,2,0,2,1,0,0,0,4,6
4395874,8,1-1,0-0,1-2,0,0,0,1,1,0,0,0,3
4066683,28,0-2,0-1,4-6,0,3,3,1,2,1,2,0,4
4066754,1,0-1,0-0,0-0,0,0,0,0,0,0,1,0,0
4066685,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
