NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4395625,39,9-25,1-4,4-8,1,6,7,3,1,1,1,1,23
4395627,25,3-9,2-4,2-2,1,1,2,0,0,0,4,4,10
4395628,37,8-17,0-1,6-6,7,3,10,2,2,4,2,1,22
4065652,15,2-3,0-0,2-2,2,3,5,0,0,0,0,2,6
4395626,39,7-14,1-2,2-2,1,3,4,3,2,0,2,2,17
4065650,15,1-1,0-0,4-6,3,3,6,0,0,1,1,3,6
4065653,26,1-2,1-1,0-0,2,3,5,1,0,0,0,5,3
4277845,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4277846,3,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
3906665,23,7-10,1-1,2-5,1,4,5,1,0,6,3,4,17
4066648,37,7-14,1-2,5-9,1,6,7,5,0,3,2,4,20
4280151,22,3-6,1-3,0-0,2,2,4,1,1,0,1,4,7
3155941,38,3-6,1-2,2-2,2,1,3,7,1,0,2,2,9
4066649,36,6-13,4-7,2-2,0,3,3,1,3,0,1,2,18
3947137,18,2-3,1-1,0-0,2,2,4,0,0,0,0,2,5
4397667,13,5-7,1-2,0-0,3,1,4,1,0,1,0,0,11
3906784,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3153373,12,1-6,0-1,0-1,0,1,1,0,0,0,0,2,2
4397664,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
