NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067908,33,3-7,0-1,0-0,0,3,3,0,0,2,1,1,6
4287948,28,3-10,0-0,0-0,3,1,4,1,2,0,1,5,6
4398176,16,0-2,0-0,2-2,0,2,2,0,0,0,1,4,2
3153381,34,8-19,6-13,0-0,0,2,2,2,3,0,0,0,22
3947051,32,2-6,1-3,1-3,2,4,6,5,0,0,4,3,6
3947054,0,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
4398178,17,1-1,0-0,2-2,0,2,2,1,0,0,1,1,4
4067906,7,0-3,0-0,0-0,0,0,0,1,0,0,0,0,0
3947053,33,4-9,0-0,3-4,1,12,13,1,2,0,1,2,11
4067390,29,5-10,1-4,0-2,7,4,11,1,0,0,0,1,11
4396806,22,1-3,0-0,3-4,1,7,8,2,0,1,2,5,5
4396807,33,3-8,1-4,5-6,0,3,3,7,4,1,2,1,12
4396803,28,6-13,4-9,0-0,2,7,9,2,0,0,0,3,16
4066491,22,3-7,3-6,0-0,0,0,0,2,0,0,0,0,9
4396802,9,0-2,0-1,2-2,1,2,3,0,0,0,1,1,2
3947213,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396804,17,1-2,0-0,0-0,1,4,5,0,1,1,6,0,2
4066495,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4067358,6,0-2,0-2,0-0,0,1,1,0,0,0,1,0,0
4278490,4,0-0,0-0,1-2,0,0,0,0,0,0,0,0,1
4396800,13,1-3,0-2,0-0,1,1,2,1,0,0,0,0,2
4066233,15,4-10,3-8,1-3,1,1,2,1,0,0,0,1,12
