NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3158440,28,5-10,0-0,6-10,0,5,5,1,1,1,2,4,16
4278435,30,7-19,3-9,2-4,2,6,8,1,1,0,2,1,19
4278438,26,2-3,0-0,3-4,1,3,4,4,1,2,2,1,7
4396694,35,2-8,0-4,0-0,0,0,0,2,0,0,2,0,4
4396697,28,3-9,0-0,0-0,1,1,2,1,3,1,2,3,6
4396696,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4278441,5,0-0,0-0,0-0,0,1,1,0,1,0,0,2,0
4396693,18,2-5,0-2,7-8,0,1,1,0,0,0,2,3,11
4396695,6,0-2,0-0,0-0,0,1,1,0,0,0,2,2,0
4278439,7,0-0,0-0,0-0,1,1,2,0,0,0,0,2,0
4278436,4,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
3921514,3,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0
4067146,9,1-2,0-1,0-0,0,0,0,0,0,0,0,0,2
4067645,25,3-7,3-4,1-2,1,2,3,1,0,1,3,5,10
4077382,23,5-9,0-0,3-7,2,7,9,2,2,0,1,3,13
4398271,22,2-3,0-0,0-0,0,1,1,1,0,0,3,3,4
4398273,36,7-14,3-7,2-3,1,2,3,1,1,0,2,0,19
4280115,34,4-9,3-5,2-2,0,6,6,4,2,1,4,0,13
4067647,9,2-2,0-0,0-0,1,0,1,0,1,0,1,0,4
3936283,21,1-2,0-1,1-2,1,3,4,3,1,0,1,4,3
4280116,25,5-8,0-1,1-3,1,4,5,3,0,1,2,5,11
4398274,5,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
