NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3911626,27,3-7,3-5,2-4,1,4,5,0,1,0,3,2,11
3137729,34,3-10,1-5,3-5,1,7,8,5,0,0,2,0,10
4278373,38,5-14,0-2,7-10,1,2,3,3,0,0,5,4,17
4396658,31,4-6,4-4,5-6,0,3,3,0,0,1,1,1,17
4396659,23,2-6,0-3,1-2,0,2,2,0,0,0,0,2,5
3913551,15,0-3,0-0,0-0,2,3,5,0,0,0,3,2,0
4278376,11,0-1,0-1,0-1,0,1,1,1,1,0,3,0,0
4396657,21,1-2,0-0,0-0,0,3,3,1,1,1,0,3,2
3914047,29,8-14,4-7,5-5,2,6,8,1,1,0,0,3,25
4396682,18,4-5,0-0,1-1,0,7,7,0,0,1,1,2,9
4278482,32,5-9,0-2,2-2,0,0,0,2,1,0,1,1,12
4396677,23,4-12,0-2,1-2,0,3,3,2,2,1,3,4,9
4396679,27,4-11,3-7,2-2,0,3,3,1,2,0,0,4,13
4278483,11,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4396685,18,2-5,0-0,0-0,1,1,2,1,0,1,1,2,4
4278485,4,0-0,0-0,0-2,1,2,3,0,0,0,1,3,0
4396676,20,1-5,1-3,0-0,1,3,4,0,1,0,1,3,3
4396678,18,1-3,0-1,0-0,0,2,2,5,1,0,0,0,2
