NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067000,24,1-4,0-1,4-5,3,4,7,1,1,0,1,3,6
4279008,20,0-3,0-1,3-4,2,1,3,0,1,1,5,3,3
4279005,26,3-8,1-2,7-8,3,6,9,3,1,0,2,3,14
4279006,31,4-7,2-3,2-3,1,3,4,1,1,0,1,4,12
4066997,25,7-12,0-2,2-3,1,3,4,1,1,0,2,1,16
4397515,6,0-0,0-0,1-2,0,1,1,0,0,0,0,2,1
4397516,22,4-4,0-0,2-3,0,4,4,0,0,0,0,3,10
4397514,11,0-0,0-0,0-0,0,0,0,0,0,0,1,1,0
3906692,24,2-9,1-6,0-2,0,3,3,3,0,0,2,2,5
4066999,11,1-3,0-1,2-4,0,2,2,0,1,0,4,3,4
3914047,28,3-11,1-6,1-4,0,1,1,0,2,0,1,3,8
4278485,13,1-3,0-0,0-0,2,1,3,0,0,1,1,3,2
4278482,34,2-13,0-6,3-5,0,0,0,4,3,1,1,4,7
4396677,22,3-3,0-0,0-0,1,2,3,5,1,0,4,2,6
4396678,10,0-1,0-1,0-0,1,1,2,1,0,1,0,1,0
4278483,11,0-0,0-0,0-0,0,1,1,0,0,0,1,2,0
4396685,5,0-1,0-1,1-2,0,0,0,0,0,0,0,1,1
4396681,8,0-0,0-0,0-2,0,1,1,0,0,0,1,1,0
4396682,13,3-4,0-0,2-2,2,5,7,0,1,2,0,5,8
4396683,5,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4396676,28,2-8,2-4,4-9,1,3,4,1,1,0,3,1,10
4396679,23,6-9,4-6,0-2,1,2,3,1,0,0,3,4,16
