NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066805,26,2-9,0-0,5-7,4,7,11,4,1,0,0,2,9
4279466,33,6-10,0-0,4-5,1,3,4,2,2,0,2,2,16
4279467,36,2-5,1-4,2-2,1,4,5,2,3,0,4,2,7
4279470,13,1-3,1-2,0-0,1,0,1,0,0,0,1,0,3
4066807,39,4-11,2-7,0-0,1,6,7,6,2,1,3,1,10
4397926,5,0-3,0-0,0-0,1,0,1,0,0,0,1,2,0
4397927,12,1-2,1-2,0-0,0,5,5,2,1,0,1,1,3
3948604,7,0-0,0-0,0-0,0,0,0,1,0,0,1,0,0
3948605,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3948606,22,6-8,3-4,2-2,0,1,1,0,1,0,1,4,17
3948608,3,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
3130572,37,2-3,0-0,1-5,2,9,11,1,1,1,0,4,5
4066691,33,5-11,2-4,2-2,0,5,5,1,1,5,0,4,14
4395880,37,9-15,7-9,0-2,0,1,1,5,2,0,5,4,25
3149019,33,3-7,2-5,0-0,0,3,3,1,1,0,3,1,8
3904610,35,3-8,1-1,0-1,0,1,1,1,1,0,1,2,7
4395882,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4395883,3,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
3904609,17,2-5,0-1,0-0,0,2,2,1,0,0,1,0,4
4395879,4,0-2,0-1,0-0,0,1,1,0,0,0,1,0,0
