NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067099,33,3-6,2-4,3-4,2,3,5,5,0,0,1,2,11
4067101,25,5-8,0-0,1-4,1,3,4,2,0,1,1,3,11
4280042,18,4-6,0-1,1-3,3,3,6,2,0,2,2,4,9
4280041,29,7-12,4-7,0-0,0,2,2,1,1,0,0,3,18
4397630,21,1-2,1-2,0-0,1,2,3,3,0,0,4,1,3
4397633,11,3-7,1-2,0-0,1,2,3,0,1,0,1,4,7
4397629,18,3-7,1-3,0-0,2,4,6,1,0,1,0,2,7
4277926,16,1-3,0-0,0-0,0,4,4,4,0,0,1,1,2
4280040,6,0-2,0-1,0-0,1,0,1,0,0,0,1,0,0
4397634,14,0-1,0-1,0-0,0,1,1,0,0,0,2,0,0
4397631,9,1-1,1-1,0-0,0,3,3,0,1,0,1,1,3
4066683,30,1-6,0-1,3-4,1,2,3,3,2,0,2,3,5
4278202,22,1-2,0-0,1-2,4,3,7,0,0,0,1,1,3
4278204,28,4-8,1-3,1-2,3,3,6,0,0,0,1,0,10
4278203,32,6-16,4-8,4-4,0,2,2,4,1,0,2,2,20
4278199,35,3-13,0-4,2-3,0,3,3,6,3,2,0,2,8
4395874,19,2-5,0-1,4-4,1,2,3,0,0,0,1,0,8
4395878,7,2-4,0-0,1-3,2,3,5,0,0,0,1,3,5
4066754,5,0-0,0-0,0-0,0,0,0,0,0,1,0,0,0
3961485,15,1-4,0-2,0-0,1,0,1,1,1,0,0,2,2
4395875,7,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0
