NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067129,26,4-6,0-0,4-5,1,8,9,1,1,0,1,2,12
4280087,20,5-8,1-1,0-0,2,3,5,0,0,0,1,1,11
4067130,28,5-6,1-2,2-2,0,3,3,1,2,0,2,3,13
4067132,34,5-13,2-6,0-0,0,8,8,4,0,0,4,2,12
4280083,22,4-7,1-1,1-1,0,2,2,3,3,0,1,3,10
3948846,12,2-3,1-1,0-0,0,1,1,4,0,0,0,4,5
4398134,2,0-2,0-0,0-2,1,0,1,0,0,0,0,1,0
4398135,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4398136,18,2-2,2-2,0-0,0,0,0,3,0,1,0,2,6
3908518,11,1-3,1-1,0-0,0,1,1,2,0,0,0,3,3
4398132,21,3-7,1-3,2-3,3,1,4,2,0,0,0,3,9
4398133,1,1-1,0-0,0-0,1,0,1,0,0,0,0,0,2
4280084,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4280086,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
3130572,38,4-5,0-0,2-3,4,2,6,1,0,2,2,3,10
4066691,23,0-3,0-2,4-4,1,3,4,0,0,3,1,1,4
3149019,29,4-10,2-6,0-0,0,5,5,2,0,0,1,3,10
4395879,28,1-9,0-5,2-3,0,2,2,0,1,1,0,2,4
4395880,35,7-14,2-5,4-7,1,2,3,3,0,0,0,1,20
4395883,5,1-2,0-0,1-1,0,1,1,0,0,2,1,2,3
4278208,20,2-4,1-2,5-7,1,2,3,0,1,1,2,3,10
3904609,12,1-1,0-0,0-0,0,0,0,1,1,0,2,0,2
3904610,8,0-2,0-0,2-2,0,0,0,0,1,0,0,0,2
4395881,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
