NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3906665,32,5-8,0-0,5-6,1,2,3,2,3,3,3,2,15
4066648,35,5-14,0-1,7-9,2,5,7,4,2,1,0,3,17
4280151,28,2-3,0-1,0-0,0,1,1,1,2,0,1,5,4
4066649,37,7-17,2-8,5-6,1,1,2,1,2,0,3,2,21
3155941,38,7-13,5-9,1-1,0,5,5,8,4,0,6,4,20
3947137,14,2-2,0-0,0-1,0,2,2,1,0,0,0,3,4
4397667,11,3-5,1-3,0-0,0,0,0,0,0,0,0,0,7
4280150,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397664,4,1-1,0-0,0-0,0,0,0,0,0,0,1,1,2
3911620,31,6-10,1-3,7-7,3,13,16,1,1,0,3,4,20
4277908,23,2-3,0-0,5-6,5,4,9,2,0,2,2,4,9
3138196,31,8-12,6-8,3-4,2,1,3,4,1,0,2,3,25
3911619,31,3-8,1-4,2-2,0,1,1,4,0,0,4,0,9
4395651,22,5-13,3-7,2-4,0,1,1,6,0,0,5,1,15
4395652,21,3-7,0-1,1-2,2,1,3,0,1,0,2,3,7
4277912,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4277909,11,1-1,0-0,0-0,0,1,1,0,0,0,0,1,2
4277910,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4065674,1,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4065675,3,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4065676,17,6-9,2-2,0-0,0,4,4,1,2,0,3,1,14
4277906,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4277911,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4395650,3,1-1,0-0,0-0,0,1,1,0,1,0,0,0,2
4395653,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
