NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066785,36,4-9,0-0,10-14,4,8,12,1,1,2,3,4,18
4397178,14,1-2,0-0,0-0,0,4,4,0,0,0,1,5,2
4278371,33,2-13,1-5,1-6,0,2,2,2,0,0,3,5,6
4066786,39,5-14,0-4,2-3,0,1,1,2,1,0,1,3,12
3924873,30,2-8,0-5,0-0,1,3,4,0,2,0,0,4,4
4278372,3,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4397180,20,0-1,0-0,0-1,1,3,4,2,1,0,0,2,0
4397181,5,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
4397179,20,3-9,1-4,1-2,1,5,6,0,1,0,0,1,8
4065814,18,2-3,0-0,0-0,1,2,3,2,0,1,0,2,4
4397108,19,0-2,0-0,2-2,0,5,5,0,0,1,0,1,2
4397109,32,5-12,3-6,2-4,0,4,4,0,1,0,2,2,15
4397107,20,1-3,0-1,2-4,0,3,3,3,1,0,3,3,4
4065813,33,0-6,0-1,5-6,1,7,8,3,1,1,3,4,5
4278573,21,5-8,0-0,2-7,3,4,7,0,0,3,1,3,12
3913217,1,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4065812,24,2-7,0-1,0-0,1,3,4,2,1,0,3,4,4
3133821,26,3-6,2-3,5-7,2,7,9,1,0,0,1,2,13
4278574,6,0-3,0-1,0-0,0,0,0,0,0,0,0,0,0
