NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278559,25,4-6,0-0,2-2,3,1,4,1,0,1,3,2,10
3911842,28,3-10,3-8,3-5,0,6,6,1,2,0,0,0,12
3922031,33,4-10,2-3,1-2,1,3,4,4,2,0,1,2,11
4065774,27,4-10,1-3,0-1,0,0,0,2,0,0,3,2,9
4065778,36,6-14,1-8,2-3,2,3,5,1,1,0,2,4,15
4278562,13,1-3,0-0,0-0,1,5,6,1,1,0,0,4,2
4397056,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3133915,23,3-6,0-0,3-4,1,4,5,1,0,0,1,4,9
4293886,5,0-0,0-0,0-0,0,0,0,0,0,0,2,1,0
3947244,8,1-2,0-1,0-0,0,0,0,1,0,0,1,0,2
4065705,27,1-2,0-0,1-2,1,10,11,0,0,1,2,2,3
4278010,21,1-3,0-1,3-4,0,5,5,1,0,0,2,2,5
3908335,29,6-7,4-4,4-4,1,4,5,3,1,0,1,2,20
4065703,28,7-16,3-8,1-1,0,1,1,2,0,0,2,3,18
4395664,33,6-12,2-7,1-2,0,5,5,5,1,1,1,2,15
4395665,15,5-7,4-6,1-2,1,2,3,1,0,0,2,2,15
4066440,9,3-4,0-0,1-2,2,2,4,0,0,0,0,3,7
4278011,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4065704,4,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
4395667,22,1-3,0-0,3-3,2,2,4,2,2,0,0,0,5
4395668,10,3-6,0-1,1-1,0,0,0,0,0,0,2,3,7
